time,gFx,gFy,gFz,TgF
13:37:56:9070,0.0007,0.9821,0.1695,0.997
13:37:56:9090,0.0042,0.9823,0.1700,0.997
13:37:56:9120,0.0068,0.9799,0.1715,0.995
13:37:56:9160,0.0090,0.9769,0.1735,0.992
13:37:56:9170,0.0112,0.9762,0.1759,0.992
13:37:56:9190,0.0129,0.9752,0.1778,0.991
13:37:56:9220,0.0147,0.9752,0.1788,0.992
13:37:56:9240,0.0164,0.9755,0.1803,0.992
13:37:56:9360,0.0171,0.9733,0.1832,0.991
13:37:56:9370,0.0181,0.9728,0.1871,0.991
13:37:56:9380,0.0195,0.9735,0.1886,0.992
13:37:56:9380,0.0222,0.9721,0.1906,0.991
13:37:56:9390,0.0235,0.9711,0.1923,0.990
13:37:56:9390,0.0252,0.9718,0.1925,0.991
13:37:56:9450,0.0269,0.9706,0.1923,0.990
13:37:56:9450,0.0274,0.9701,0.1920,0.989
13:37:56:9470,0.0281,0.9696,0.1910,0.989
13:37:56:9480,0.0278,0.9679,0.1913,0.987
13:37:56:9510,0.0271,0.9691,0.1908,0.988
13:37:56:9530,0.0266,0.9708,0.1918,0.990
13:37:56:9580,0.0271,0.9721,0.1937,0.992
13:37:56:9590,0.0286,0.9745,0.1957,0.994
13:37:56:9640,0.0296,0.9760,0.1986,0.996
13:37:56:9650,0.0303,0.9772,0.2006,0.998
13:37:56:9660,0.0308,0.9804,0.2025,1.002
13:37:56:9680,0.0308,0.9843,0.2057,1.006
13:37:56:9700,0.0327,0.9887,0.2077,1.011
13:37:56:9720,0.0352,0.9933,0.2089,1.016
13:37:56:9760,0.0369,0.9975,0.2108,1.020
13:37:56:9770,0.0384,1.0009,0.2130,1.024
13:37:56:9800,0.0393,1.0055,0.2142,1.029
13:37:56:9820,0.0408,1.0102,0.2140,1.033
13:37:56:9850,0.0432,1.0129,0.2128,1.036
13:37:56:9870,0.0462,1.0158,0.2108,1.038
13:37:56:9910,0.0471,1.0185,0.2091,1.041
13:37:56:9920,0.0481,1.0212,0.2069,1.043
13:37:56:9950,0.0486,1.0243,0.2062,1.046
13:37:57:0070,0.0496,1.0273,0.2047,1.049
13:37:57:0070,0.0513,1.0287,0.2013,1.049
13:37:57:0070,0.0518,1.0307,0.1984,1.051
13:37:57:0080,0.0530,1.0329,0.1957,1.053
13:37:57:0080,0.0547,1.0339,0.1920,1.053
13:37:57:0090,0.0555,1.0363,0.1908,1.055
13:37:57:0160,0.0569,1.0373,0.1893,1.056
13:37:57:0170,0.0581,1.0385,0.1871,1.057
13:37:57:0170,0.0601,1.0414,0.1864,1.060
13:37:57:0190,0.0618,1.0419,0.1869,1.060
13:37:57:0210,0.0611,1.0422,0.1884,1.061
13:37:57:0230,0.0594,1.0434,0.1891,1.062
13:37:57:0260,0.0569,1.0436,0.1903,1.062
13:37:57:0280,0.0547,1.0446,0.1930,1.064
13:37:57:0320,0.0523,1.0446,0.1959,1.064
13:37:57:0340,0.0479,1.0449,0.1989,1.065
13:37:57:0350,0.0440,1.0456,0.2037,1.066
13:37:57:0380,0.0408,1.0446,0.2094,1.066
13:37:57:0400,0.0374,1.0434,0.2140,1.066
13:37:57:0460,0.0340,1.0439,0.2182,1.067
13:37:57:0460,0.0288,1.0441,0.2230,1.068
13:37:57:0470,0.0237,1.0431,0.2304,1.069
13:37:57:0500,0.0188,1.0434,0.2372,1.070
13:37:57:0530,0.0127,1.0451,0.2406,1.073
13:37:57:0590,0.0061,1.0466,0.2426,1.074
13:37:57:0590,-0.0007,1.0461,0.2460,1.075
13:37:57:0600,-0.0064,1.0463,0.2484,1.075
13:37:57:0690,-0.0105,1.0488,0.2494,1.078
13:37:57:0690,-0.0154,1.0497,0.2511,1.079
13:37:57:0700,-0.0215,1.0480,0.2514,1.078
13:37:57:0700,-0.0254,1.0468,0.2497,1.076
13:37:57:0720,-0.0308,1.0475,0.2477,1.077
13:37:57:0740,-0.0366,1.0471,0.2443,1.076
13:37:57:0770,-0.0398,1.0451,0.2404,1.073
13:37:57:0810,-0.0450,1.0434,0.2365,1.071
13:37:57:0820,-0.0484,1.0412,0.2323,1.068
13:37:57:0840,-0.0503,1.0383,0.2279,1.064
13:37:57:0859,-0.0533,1.0356,0.2243,1.061
13:37:57:0890,-0.0540,1.0329,0.2191,1.057
13:37:57:0910,-0.0520,1.0280,0.2140,1.051
13:37:57:0940,-0.0511,1.0236,0.2101,1.046
13:37:57:0960,-0.0498,1.0194,0.2059,1.041
13:37:57:0990,-0.0462,1.0155,0.2035,1.037
13:37:57:1010,-0.0425,1.0116,0.2018,1.032
13:37:57:1040,-0.0396,1.0077,0.2001,1.028
13:37:57:1060,-0.0371,1.0041,0.1979,1.024
13:37:57:1080,-0.0342,0.9999,0.1959,1.019
13:37:57:1110,-0.0308,0.9955,0.1935,1.015
13:37:57:1130,-0.0264,0.9909,0.1906,1.009
13:37:57:1160,-0.0217,0.9874,0.1888,1.006
13:37:57:1180,-0.0191,0.9840,0.1869,1.002
13:37:57:1210,-0.0156,0.9804,0.1859,0.998
13:37:57:1230,-0.0112,0.9779,0.1849,0.995
13:37:57:1250,-0.0088,0.9767,0.1822,0.994
13:37:57:1280,-0.0090,0.9738,0.1810,0.990
13:37:57:1360,-0.0068,0.9696,0.1805,0.986
13:37:57:1360,-0.0017,0.9681,0.1791,0.985
13:37:57:1380,0.0017,0.9667,0.1781,0.983
13:37:57:1390,0.0034,0.9650,0.1808,0.982
13:37:57:1400,0.0029,0.9645,0.1847,0.982
13:37:57:1429,0.0034,0.9635,0.1862,0.981
13:37:57:1450,0.0056,0.9620,0.1866,0.980
13:37:57:1470,0.0076,0.9591,0.1866,0.977
13:37:57:1510,0.0100,0.9569,0.1859,0.975
13:37:57:1530,0.0115,0.9554,0.1874,0.974
13:37:57:1540,0.0127,0.9528,0.1903,0.972
13:37:57:1570,0.0134,0.9513,0.1918,0.971
13:37:57:1590,0.0125,0.9508,0.1918,0.970
13:37:57:1640,0.0112,0.9506,0.1932,0.970
13:37:57:1650,0.0088,0.9513,0.1949,0.971
13:37:57:1660,0.0066,0.9503,0.1957,0.970
13:37:57:1690,0.0037,0.9491,0.1967,0.969
13:37:57:1710,-0.0002,0.9491,0.1976,0.969
13:37:57:1739,-0.0029,0.9537,0.2013,0.975
13:37:57:1760,0.0032,0.9804,0.2064,1.002
13:37:57:1830,0.0068,0.9984,0.2116,1.021
13:37:57:1840,-0.0061,0.9808,0.2164,1.004
13:37:57:1850,-0.0205,0.9557,0.2182,0.980
13:37:57:1870,-0.0281,0.9425,0.2152,0.967
13:37:57:1880,-0.0308,0.9418,0.2133,0.966
13:37:57:1910,-0.0293,0.9449,0.2145,0.969
13:37:57:1930,-0.0257,0.9481,0.2157,0.973
13:37:57:1960,-0.0203,0.9518,0.2186,0.977
13:37:57:1990,-0.0137,0.9559,0.2238,0.982
13:37:57:2000,-0.0071,0.9598,0.2279,0.987
13:37:57:2030,-0.0007,0.9650,0.2309,0.992
13:37:57:2060,0.0059,0.9701,0.2331,0.998
13:37:57:2080,0.0154,0.9738,0.2353,1.002
13:37:57:2100,0.0247,0.9767,0.2389,1.006
13:37:57:2130,0.0337,0.9799,0.2431,1.010
13:37:57:2150,0.0423,0.9838,0.2458,1.015
13:37:57:2220,0.0498,0.9862,0.2487,1.018
13:37:57:2230,0.0579,0.9872,0.2526,1.021
13:37:57:2230,0.0647,0.9872,0.2575,1.022
13:37:57:2250,0.0706,0.9855,0.2626,1.022
13:37:57:2270,0.0772,0.9850,0.2673,1.024
13:37:57:2290,0.0816,0.9848,0.2704,1.024
13:37:57:2340,0.0826,0.9840,0.2739,1.025
13:37:57:2350,0.0801,0.9816,0.2778,1.023
13:37:57:2370,0.0782,0.9786,0.2785,1.021
13:37:57:2390,0.0767,0.9769,0.2790,1.019
13:37:57:2420,0.0735,0.9740,0.2824,1.017
13:37:57:2440,0.0704,0.9696,0.2851,1.013
13:37:57:2460,0.0662,0.9664,0.2851,1.010
13:37:57:2490,0.0623,0.9640,0.2848,1.007
13:37:57:2510,0.0591,0.9618,0.2836,1.004
13:37:57:2540,0.0559,0.9596,0.2819,1.002
13:37:57:2560,0.0530,0.9591,0.2814,1.001
13:37:57:2580,0.0513,0.9593,0.2812,1.001
13:37:57:2610,0.0508,0.9584,0.2809,1.000
13:37:57:2660,0.0496,0.9581,0.2809,1.000
13:37:57:2660,0.0459,0.9574,0.2824,0.999
13:37:57:2680,0.0432,0.9567,0.2836,0.999
13:37:57:2710,0.0435,0.9567,0.2844,0.999
13:37:57:2730,0.0437,0.9574,0.2846,1.000
13:37:57:2810,0.0447,0.9581,0.2848,1.001
13:37:57:2819,0.0474,0.9598,0.2861,1.003
13:37:57:2819,0.0498,0.9628,0.2839,1.005
13:37:57:2829,0.0515,0.9633,0.2827,1.005
13:37:57:2859,0.0550,0.9630,0.2824,1.005
13:37:57:2880,0.0586,0.9637,0.2795,1.005
13:37:57:2910,0.0613,0.9635,0.2783,1.005
13:37:57:2920,0.0640,0.9637,0.2770,1.005
13:37:57:2960,0.0662,0.9637,0.2753,1.004
13:37:57:2970,0.0660,0.9613,0.2761,1.002
13:37:57:3000,0.0672,0.9598,0.2785,1.002
13:37:57:3060,0.0682,0.9586,0.2802,1.001
13:37:57:3070,0.0684,0.9557,0.2824,0.999
13:37:57:3080,0.0694,0.9542,0.2851,0.998
13:37:57:3100,0.0708,0.9513,0.2880,0.996
13:37:57:3120,0.0730,0.9491,0.2924,0.996
13:37:57:3140,0.0750,0.9474,0.2961,0.995
13:37:57:3170,0.0760,0.9462,0.3015,0.996
13:37:57:3190,0.0782,0.9462,0.3068,0.998
13:37:57:3210,0.0796,0.9449,0.3110,0.998
13:37:57:3240,0.0818,0.9430,0.3154,0.998
13:37:57:3260,0.0853,0.9415,0.3191,0.998
13:37:57:3290,0.0889,0.9410,0.3225,0.999
13:37:57:3310,0.0926,0.9396,0.3269,0.999
13:37:57:3340,0.0960,0.9386,0.3308,1.000
13:37:57:3360,0.1002,0.9386,0.3330,1.001
13:37:57:3380,0.1019,0.9376,0.3354,1.001
13:37:57:3410,0.1065,0.9381,0.3386,1.003
13:37:57:3439,0.1126,0.9374,0.3401,1.003
13:37:57:3459,0.1168,0.9342,0.3391,1.001
13:37:57:3479,0.1207,0.9325,0.3388,0.999
13:37:57:3510,0.1241,0.9325,0.3393,1.000
13:37:57:3530,0.1268,0.9322,0.3374,0.999
13:37:57:3560,0.1287,0.9308,0.3354,0.998
13:37:57:3580,0.1317,0.9291,0.3340,0.996
13:37:57:3600,0.1351,0.9266,0.3318,0.993
13:37:57:3630,0.1361,0.9251,0.3293,0.991
13:37:57:3650,0.1383,0.9249,0.3244,0.990
13:37:57:3680,0.1400,0.9222,0.3200,0.986
13:37:57:3700,0.1410,0.9195,0.3171,0.983
13:37:57:3730,0.1419,0.9178,0.3149,0.981
13:37:57:3750,0.1410,0.9156,0.3125,0.978
13:37:57:3770,0.1414,0.9137,0.3083,0.975
13:37:57:3800,0.1405,0.9110,0.3073,0.972
13:37:57:3830,0.1388,0.9085,0.3085,0.969
13:37:57:3850,0.1370,0.9054,0.3076,0.966
13:37:57:3870,0.1331,0.9022,0.3078,0.963
13:37:57:3890,0.1290,0.9005,0.3103,0.961
13:37:57:3920,0.1256,0.8978,0.3132,0.959
13:37:57:3950,0.1219,0.8949,0.3164,0.957
13:37:57:3970,0.1178,0.8922,0.3195,0.955
13:37:57:3990,0.1138,0.8905,0.3225,0.954
13:37:57:4020,0.1090,0.8897,0.3249,0.953
13:37:57:4040,0.1058,0.8900,0.3288,0.955
13:37:57:4069,0.1011,0.8909,0.3320,0.956
13:37:57:4089,0.0941,0.8914,0.3335,0.956
13:37:57:4110,0.0872,0.8912,0.3342,0.956
13:37:57:4140,0.0801,0.8914,0.3344,0.955
13:37:57:4170,0.0726,0.8919,0.3315,0.954
13:37:57:4190,0.0628,0.8922,0.3274,0.952
13:37:57:4210,0.0528,0.8919,0.3227,0.950
13:37:57:4240,0.0437,0.8912,0.3181,0.947
13:37:57:4260,0.0335,0.8895,0.3129,0.944
13:37:57:4290,0.0227,0.8887,0.3081,0.941
13:37:57:4330,0.0122,0.8890,0.3046,0.940
13:37:57:4340,0.0037,0.8887,0.3005,0.938
13:37:57:4360,-0.0044,0.8883,0.2985,0.937
13:37:57:4380,-0.0134,0.8887,0.2973,0.937
13:37:57:4410,-0.0222,0.8887,0.2963,0.937
13:37:57:4430,-0.0300,0.8873,0.2956,0.936
13:37:57:4460,-0.0366,0.8863,0.2956,0.935
13:37:57:4480,-0.0440,0.8865,0.2963,0.936
13:37:57:4510,-0.0508,0.8865,0.2968,0.936
13:37:57:4530,-0.0547,0.8865,0.2990,0.937
13:37:57:4550,-0.0591,0.8878,0.3024,0.940
13:37:57:4580,-0.0650,0.8890,0.3054,0.942
13:37:57:4600,-0.0708,0.8902,0.3085,0.945
13:37:57:4620,-0.0743,0.8922,0.3129,0.948
13:37:57:4650,-0.0760,0.8929,0.3171,0.951
13:37:57:4670,-0.0765,0.8939,0.3225,0.953
13:37:57:4700,-0.0770,0.8961,0.3281,0.957
13:37:57:4730,-0.0787,0.8978,0.3327,0.961
13:37:57:4750,-0.0809,0.9005,0.3354,0.964
13:37:57:4770,-0.0838,0.9032,0.3379,0.968
13:37:57:4790,-0.0850,0.9056,0.3408,0.971
13:37:57:4820,-0.0838,0.9090,0.3430,0.975
13:37:57:4850,-0.0826,0.9117,0.3425,0.977
13:37:57:4870,-0.0799,0.9137,0.3403,0.978
13:37:57:4890,-0.0740,0.9171,0.3388,0.980
13:37:57:4920,-0.0667,0.9198,0.3388,0.982
13:37:57:4940,-0.0586,0.9205,0.3388,0.983
13:37:57:4970,-0.0503,0.9210,0.3352,0.981
13:37:57:4990,-0.0425,0.9193,0.3296,0.977
13:37:57:5010,-0.0354,0.9159,0.3271,0.973
13:37:57:5040,-0.0296,0.9139,0.3259,0.971
13:37:57:5070,-0.0237,0.9117,0.3220,0.967
13:37:57:5090,-0.0139,0.9093,0.3191,0.964
13:37:57:5110,-0.0032,0.9088,0.3181,0.963
13:37:57:5140,0.0076,0.9090,0.3171,0.963
13:37:57:5160,0.0173,0.9088,0.3139,0.962
13:37:57:5180,0.0276,0.9083,0.3093,0.960
13:37:57:5210,0.0376,0.9102,0.3044,0.961
13:37:57:5230,0.0425,0.9120,0.3007,0.961
13:37:57:5260,0.0437,0.9122,0.2968,0.960
13:37:57:5280,0.0445,0.9117,0.2924,0.958
13:37:57:5310,0.0464,0.9100,0.2895,0.956
13:37:57:5330,0.0462,0.9100,0.2856,0.955
13:37:57:5360,0.0440,0.9117,0.2807,0.955
13:37:57:5380,0.0445,0.9127,0.2756,0.954
13:37:57:5410,0.0447,0.9139,0.2692,0.954
13:37:57:5430,0.0432,0.9146,0.2634,0.953
13:37:57:5450,0.0406,0.9154,0.2582,0.952
13:37:57:5480,0.0364,0.9173,0.2538,0.952
13:37:57:5500,0.0305,0.9203,0.2489,0.954
13:37:57:5530,0.0225,0.9220,0.2448,0.954
13:37:57:5550,0.0144,0.9212,0.2416,0.953
13:37:57:5570,0.0064,0.9215,0.2384,0.952
13:37:57:5600,0.0032,0.9251,0.2313,0.954
13:37:57:5629,0.0029,0.9310,0.2287,0.959
13:37:57:5649,-0.0078,0.9315,0.2421,0.962
13:37:57:5669,-0.0249,0.9237,0.2499,0.957
13:37:57:5699,-0.0366,0.9193,0.2475,0.953
13:37:57:5719,-0.0435,0.9242,0.2467,0.958
13:37:57:5750,-0.0496,0.9300,0.2463,0.963
13:37:57:5760,-0.0547,0.9317,0.2487,0.966
13:37:57:5800,-0.0591,0.9327,0.2538,0.968
13:37:57:5820,-0.0625,0.9342,0.2594,0.972
13:37:57:5840,-0.0621,0.9335,0.2641,0.972
13:37:57:5870,-0.0574,0.9325,0.2682,0.972
13:37:57:5890,-0.0530,0.9342,0.2724,0.975
13:37:57:5930,-0.0491,0.9379,0.2751,0.979
13:37:57:5940,-0.0430,0.9415,0.2765,0.982
13:37:57:5970,-0.0374,0.9452,0.2790,0.986
13:37:57:5990,-0.0344,0.9491,0.2814,0.991
13:37:57:6010,-0.0308,0.9530,0.2831,0.995
13:37:57:6040,-0.0249,0.9557,0.2853,0.998
13:37:57:6060,-0.0186,0.9589,0.2890,1.002
13:37:57:6080,-0.0127,0.9630,0.2932,1.007
13:37:57:6100,-0.0078,0.9684,0.2990,1.014
13:37:57:6130,-0.0017,0.9750,0.3041,1.021
13:37:57:6160,0.0027,0.9816,0.3056,1.028
13:37:57:6180,0.0093,0.9894,0.3059,1.036
13:37:57:6210,0.0173,0.9975,0.3049,1.043
13:37:57:6230,0.0215,1.0038,0.3034,1.049
13:37:57:6260,0.0254,1.0087,0.3022,1.053
13:37:57:6270,0.0298,1.0141,0.2998,1.058
13:37:57:6310,0.0327,1.0212,0.3002,1.065
13:37:57:6320,0.0359,1.0290,0.3051,1.074
13:37:57:6350,0.0403,1.0365,0.3088,1.082
13:37:57:6380,0.0447,1.0424,0.3110,1.089
13:37:57:6390,0.0508,1.0478,0.3129,1.095
13:37:57:6420,0.0555,1.0536,0.3144,1.101
13:37:57:6450,0.0589,1.0573,0.3125,1.104
13:37:57:6480,0.0621,1.0595,0.3095,1.106
13:37:57:6500,0.0652,1.0639,0.3083,1.110
13:37:57:6520,0.0689,1.0695,0.3071,1.115
13:37:57:6560,0.0735,1.0732,0.3066,1.119
13:37:57:6570,0.0792,1.0742,0.3073,1.120
13:37:57:6590,0.0840,1.0717,0.3083,1.118
13:37:57:6620,0.0901,1.0693,0.3085,1.117
13:37:57:6650,0.0972,1.0678,0.3081,1.116
13:37:57:6680,0.1031,1.0646,0.3073,1.113
13:37:57:6690,0.1080,1.0620,0.3073,1.111
13:37:57:6720,0.1107,1.0602,0.3068,1.109
13:37:57:6740,0.1112,1.0583,0.3059,1.107
13:37:57:6770,0.1121,1.0556,0.3059,1.105
13:37:57:6780,0.1112,1.0524,0.3076,1.102
13:37:57:6810,0.1075,1.0490,0.3093,1.099
13:37:57:6830,0.1019,1.0453,0.3115,1.096
13:37:57:6879,0.0926,1.0414,0.3149,1.092
13:37:57:6889,0.0804,1.0370,0.3173,1.087
13:37:57:6909,0.0689,1.0334,0.3183,1.083
13:37:57:6929,0.0586,1.0297,0.3181,1.079
13:37:57:6959,0.0489,1.0265,0.3156,1.075
13:37:57:6979,0.0391,1.0238,0.3122,1.071
13:37:57:7020,0.0286,1.0194,0.3059,1.065
13:37:57:7080,0.0169,1.0168,0.2993,1.060
13:37:57:7080,0.0081,1.0160,0.2944,1.058
13:37:57:7090,-0.0005,1.0141,0.2895,1.055
13:37:57:7100,-0.0095,1.0097,0.2836,1.049
13:37:57:7130,-0.0166,1.0072,0.2800,1.046
13:37:57:7150,-0.0227,1.0058,0.2787,1.044
13:37:57:7180,-0.0274,1.0026,0.2768,1.040
13:37:57:7270,-0.0320,1.0014,0.2753,1.039
13:37:57:7270,-0.0354,1.0004,0.2734,1.038
13:37:57:7280,-0.0376,0.9977,0.2697,1.034
13:37:57:7280,-0.0388,0.9970,0.2660,1.033
13:37:57:7290,-0.0406,0.9975,0.2624,1.032
13:37:57:7320,-0.0430,0.9960,0.2572,1.030
13:37:57:7340,-0.0440,0.9928,0.2504,1.025
13:37:57:7380,-0.0447,0.9928,0.2411,1.023
13:37:57:7390,-0.0445,0.9938,0.2328,1.022
13:37:57:7420,-0.0425,0.9914,0.2252,1.018
13:37:57:7440,-0.0420,0.9887,0.2184,1.013
13:37:57:7460,-0.0410,0.9862,0.2133,1.010
13:37:57:7490,-0.0384,0.9830,0.2101,1.006
13:37:57:7520,-0.0386,0.9789,0.2086,1.002
13:37:57:7540,-0.0388,0.9743,0.2067,0.997
13:37:57:7570,-0.0393,0.9694,0.2042,0.991
13:37:57:7580,-0.0391,0.9657,0.2020,0.987
13:37:57:7610,-0.0386,0.9633,0.2006,0.985
13:37:57:7630,-0.0396,0.9584,0.2008,0.980
13:37:57:7660,-0.0393,0.9525,0.2018,0.974
13:37:57:7700,-0.0408,0.9454,0.2028,0.968
13:37:57:7710,-0.0415,0.9393,0.2033,0.962
13:37:57:7740,-0.0401,0.9357,0.2030,0.958
13:37:57:7760,-0.0393,0.9286,0.2055,0.952
13:37:57:7780,-0.0388,0.9208,0.2072,0.945
13:37:57:7810,-0.0374,0.9164,0.2089,0.941
13:37:57:7830,-0.0366,0.9134,0.2142,0.939
13:37:57:7850,-0.0371,0.9073,0.2186,0.934
13:37:57:7880,-0.0362,0.9005,0.2218,0.928
13:37:57:7910,-0.0352,0.8958,0.2257,0.925
13:37:57:7930,-0.0344,0.8919,0.2299,0.922
13:37:57:7960,-0.0344,0.8890,0.2323,0.919
13:37:57:7980,-0.0347,0.8858,0.2333,0.917
13:37:57:8010,-0.0354,0.8831,0.2335,0.914
13:37:57:8030,-0.0359,0.8812,0.2323,0.912
13:37:57:8050,-0.0357,0.8809,0.2291,0.911
13:37:57:8070,-0.0349,0.8812,0.2243,0.910
13:37:57:8110,-0.0327,0.8824,0.2201,0.910
13:37:57:8120,-0.0298,0.8844,0.2157,0.911
13:37:57:8139,-0.0269,0.8887,0.2094,0.913
13:37:57:8169,-0.0237,0.8934,0.2025,0.916
13:37:57:8189,-0.0213,0.8980,0.1989,0.920
13:37:57:8220,-0.0198,0.9032,0.1964,0.924
13:37:57:8240,-0.0181,0.9083,0.1927,0.929
13:37:57:8260,-0.0166,0.9139,0.1927,0.934
13:37:57:8290,-0.0154,0.9190,0.1935,0.939
13:37:57:8320,-0.0112,0.9256,0.1952,0.946
13:37:57:8340,-0.0088,0.9313,0.1998,0.952
13:37:57:8370,-0.0064,0.9364,0.2042,0.958
13:37:57:8380,0.0000,0.9430,0.2101,0.966
13:37:57:8410,0.0054,0.9496,0.2157,0.974
13:37:57:8430,0.0105,0.9559,0.2218,0.981
13:37:57:8460,0.0151,0.9615,0.2274,0.988
13:37:57:8480,0.0205,0.9674,0.2306,0.995
13:37:57:8500,0.0254,0.9730,0.2357,1.002
13:37:57:8530,0.0308,0.9774,0.2414,1.007
13:37:57:8560,0.0354,0.9828,0.2450,1.014
13:37:57:8580,0.0386,0.9882,0.2494,1.020
13:37:57:8600,0.0425,0.9928,0.2546,1.026
13:37:57:8630,0.0450,0.9975,0.2582,1.031
13:37:57:8650,0.0486,1.0009,0.2626,1.036
13:37:57:8670,0.0508,1.0053,0.2697,1.042
13:37:57:8700,0.0503,1.0104,0.2802,1.050
13:37:57:8720,0.0491,1.0148,0.2922,1.057
13:37:57:8750,0.0471,1.0190,0.3027,1.064
13:37:57:8770,0.0435,1.0238,0.3112,1.071
13:37:57:8790,0.0393,1.0268,0.3178,1.076
13:37:57:8820,0.0347,1.0292,0.3230,1.079
13:37:57:8840,0.0305,1.0324,0.3252,1.083
13:37:57:8870,0.0261,1.0361,0.3247,1.086
13:37:57:8890,0.0220,1.0409,0.3244,1.091
13:37:57:8920,0.0210,1.0441,0.3230,1.093
13:37:57:8940,0.0188,1.0466,0.3232,1.095
13:37:57:8970,0.0129,1.0468,0.3278,1.097
13:37:57:8990,0.0054,1.0451,0.3296,1.096
13:37:57:9010,0.0005,1.0500,0.3437,1.105
13:37:57:9040,-0.0027,1.0580,0.3662,1.120
13:37:57:9070,-0.0088,1.0590,0.3767,1.124
13:37:57:9090,-0.0144,1.0595,0.3855,1.128
13:37:57:9120,-0.0176,1.0629,0.3953,1.134
13:37:57:9140,-0.0200,1.0685,0.4055,1.143
13:37:57:9170,-0.0193,1.0751,0.4185,1.154
13:37:57:9190,-0.0151,1.0817,0.4351,1.166
13:37:57:9210,-0.0095,1.0898,0.4529,1.180
13:37:57:9240,0.0002,1.0991,0.4725,1.196
13:37:57:9270,0.0127,1.1096,0.4910,1.213
13:37:57:9280,0.0247,1.1208,0.5069,1.230
13:37:57:9310,0.0376,1.1318,0.5228,1.247
13:37:57:9340,0.0523,1.1426,0.5392,1.264
13:37:57:9360,0.0672,1.1521,0.5550,1.281
13:37:57:9380,0.0823,1.1606,0.5707,1.296
13:37:57:9420,0.0985,1.1692,0.5853,1.311
13:37:57:9430,0.1190,1.1753,0.5939,1.322
13:37:57:9460,0.1388,1.1799,0.6000,1.331
13:37:57:9480,0.1583,1.1841,0.6046,1.339
13:37:57:9500,0.1803,1.1865,0.6041,1.344
13:37:57:9520,0.2037,1.1897,0.6015,1.349
13:37:57:9560,0.2255,1.1922,0.5975,1.352
13:37:57:9570,0.2445,1.1936,0.5912,1.354
13:37:57:9600,0.2626,1.1939,0.5861,1.356
13:37:57:9630,0.2817,1.1924,0.5763,1.354
13:37:57:9650,0.2988,1.1919,0.5609,1.351
13:37:57:9670,0.3115,1.1892,0.5480,1.346
13:37:57:9700,0.3230,1.1865,0.5399,1.343
13:37:57:9720,0.3347,1.1861,0.5384,1.345
13:37:57:9750,0.3476,1.1831,0.5375,1.345
13:37:57:9770,0.3574,1.1787,0.5392,1.345
13:37:57:9790,0.3601,1.1716,0.5458,1.342
13:37:57:9820,0.3579,1.1633,0.5531,1.337
13:37:57:9840,0.3525,1.1533,0.5594,1.329
13:37:57:9870,0.3445,1.1421,0.5655,1.320
13:37:57:9890,0.3330,1.1294,0.5726,1.309
13:37:57:9920,0.3171,1.1157,0.5800,1.297
13:37:57:9940,0.2973,1.1040,0.5866,1.285
13:37:57:9980,0.2765,1.0942,0.5927,1.275
13:37:57:9990,0.2536,1.0861,0.5990,1.266
13:37:58:0010,0.2296,1.0798,0.6046,1.259
13:37:58:0040,0.2064,1.0756,0.6120,1.255
13:37:58:0070,0.1822,1.0720,0.6195,1.251
13:37:58:0080,0.1585,1.0703,0.6252,1.250
13:37:58:0120,0.1380,1.0683,0.6300,1.248
13:37:58:0130,0.1175,1.0651,0.6339,1.245
13:37:58:0170,0.0955,1.0637,0.6357,1.243
13:37:58:0190,0.0745,1.0646,0.6361,1.242
13:37:58:0220,0.0540,1.0666,0.6347,1.242
13:37:58:0230,0.0318,1.0668,0.6317,1.240
13:37:58:0250,0.0090,1.0659,0.6276,1.237
13:37:58:0280,-0.0110,1.0656,0.6234,1.235
13:37:58:0310,-0.0283,1.0654,0.6208,1.233
13:37:58:0330,-0.0462,1.0639,0.6178,1.231
13:37:58:0370,-0.0625,1.0612,0.6144,1.228
13:37:58:0380,-0.0752,1.0590,0.6137,1.226
13:37:58:0429,-0.0845,1.0580,0.6156,1.227
13:37:58:0429,-0.0953,1.0551,0.6166,1.226
13:37:58:0450,-0.1070,1.0490,0.6159,1.221
13:37:58:0480,-0.1178,1.0407,0.6110,1.213
13:37:58:0500,-0.1297,1.0314,0.6034,1.202
13:37:58:0520,-0.1390,1.0202,0.5944,1.189
13:37:58:0550,-0.1458,1.0092,0.5844,1.175
13:37:58:0590,-0.1539,0.9992,0.5751,1.163
13:37:58:0600,-0.1600,0.9867,0.5646,1.148
13:37:58:0630,-0.1656,0.9713,0.5480,1.127
13:37:58:0650,-0.1713,0.9567,0.5287,1.106
13:37:58:0670,-0.1764,0.9410,0.5079,1.084
13:37:58:0690,-0.1798,0.9254,0.4864,1.061
13:37:58:0720,-0.1805,0.9105,0.4654,1.038
13:37:58:0750,-0.1808,0.8934,0.4429,1.013
13:37:58:0780,-0.1800,0.8765,0.4190,0.988
13:37:58:0790,-0.1749,0.8607,0.3955,0.963
13:37:58:0810,-0.1686,0.8440,0.3723,0.938
13:37:58:0859,-0.1629,0.8272,0.3520,0.914
13:37:58:0859,-0.1539,0.8120,0.3337,0.891
13:37:58:0900,-0.1429,0.7981,0.3139,0.869
13:37:58:0910,-0.1312,0.7817,0.2932,0.845
13:37:58:0930,-0.1187,0.7664,0.2721,0.822
13:37:58:0970,-0.1065,0.7519,0.2550,0.801
13:37:58:1010,-0.0943,0.7358,0.2409,0.780
