time,gFx,gFy,gFz,TgF
13:44:55:0350,0.0044,0.9447,0.3137,0.995
13:44:55:0380,0.0046,0.9466,0.3156,0.998
13:44:55:0400,0.0054,0.9476,0.3169,0.999
13:44:55:0429,0.0068,0.9481,0.3186,1.000
13:44:55:0450,0.0073,0.9501,0.3200,1.003
13:44:55:0470,0.0086,0.9518,0.3203,1.004
13:44:55:0500,0.0107,0.9528,0.3208,1.005
13:44:55:0520,0.0129,0.9550,0.3225,1.008
13:44:55:0540,0.0149,0.9576,0.3232,1.011
13:44:55:0590,0.0164,0.9593,0.3227,1.012
13:44:55:0600,0.0178,0.9611,0.3244,1.014
13:44:55:0620,0.0198,0.9645,0.3244,1.018
13:44:55:0640,0.0237,0.9664,0.3230,1.019
13:44:55:0670,0.0269,0.9664,0.3217,1.019
13:44:55:0709,0.0296,0.9684,0.3212,1.021
13:44:55:0720,0.0325,0.9713,0.3191,1.023
13:44:55:0740,0.0357,0.9721,0.3181,1.023
13:44:55:0760,0.0386,0.9740,0.3195,1.026
13:44:55:0790,0.0410,0.9745,0.3200,1.027
13:44:55:0820,0.0430,0.9750,0.3200,1.027
13:44:55:0840,0.0445,0.9772,0.3215,1.030
13:44:55:0859,0.0450,0.9774,0.3239,1.031
13:44:55:0880,0.0454,0.9767,0.3269,1.031
13:44:55:0910,0.0464,0.9755,0.3283,1.030
13:44:55:0940,0.0462,0.9745,0.3281,1.029
13:44:55:0960,0.0457,0.9730,0.3293,1.028
13:44:55:1000,0.0432,0.9703,0.3298,1.026
13:44:55:1010,0.0406,0.9679,0.3293,1.023
13:44:55:1030,0.0386,0.9662,0.3281,1.021
13:44:55:1060,0.0362,0.9645,0.3266,1.019
13:44:55:1080,0.0340,0.9630,0.3242,1.017
13:44:55:1130,0.0320,0.9613,0.3227,1.015
13:44:55:1140,0.0300,0.9593,0.3195,1.012
13:44:55:1150,0.0261,0.9567,0.3164,1.008
13:44:55:1170,0.0230,0.9535,0.3147,1.004
13:44:55:1200,0.0205,0.9525,0.3120,1.003
13:44:55:1230,0.0178,0.9523,0.3095,1.001
13:44:55:1250,0.0142,0.9525,0.3073,1.001
13:44:55:1270,0.0100,0.9523,0.3063,1.000
13:44:55:1300,0.0073,0.9515,0.3066,1.000
13:44:55:1320,0.0046,0.9515,0.3059,0.999
13:44:55:1370,0.0022,0.9513,0.3051,0.999
13:44:55:1380,-0.0005,0.9520,0.3061,1.000
13:44:55:1390,-0.0049,0.9520,0.3085,1.001
13:44:55:1419,-0.0071,0.9535,0.3100,1.003
13:44:55:1440,-0.0090,0.9559,0.3112,1.005
13:44:55:1460,-0.0122,0.9584,0.3147,1.009
13:44:55:1490,-0.0142,0.9601,0.3178,1.011
13:44:55:1510,-0.0147,0.9613,0.3200,1.013
13:44:55:1540,-0.0151,0.9637,0.3220,1.016
13:44:55:1560,-0.0151,0.9655,0.3225,1.018
13:44:55:1590,-0.0156,0.9681,0.3239,1.021
13:44:55:1610,-0.0164,0.9703,0.3247,1.023
13:44:55:1640,-0.0151,0.9721,0.3252,1.025
13:44:55:1660,-0.0115,0.9747,0.3269,1.028
13:44:55:1690,-0.0081,0.9765,0.3271,1.030
13:44:55:1719,-0.0061,0.9786,0.3278,1.032
13:44:55:1729,-0.0034,0.9806,0.3298,1.035
13:44:55:1760,-0.0005,0.9816,0.3300,1.036
13:44:55:1780,0.0017,0.9828,0.3298,1.037
13:44:55:1810,0.0059,0.9833,0.3313,1.038
13:44:55:1830,0.0095,0.9830,0.3315,1.037
13:44:55:1850,0.0137,0.9821,0.3305,1.036
13:44:55:1880,0.0193,0.9806,0.3318,1.035
13:44:55:1900,0.0239,0.9794,0.3332,1.035
13:44:55:1930,0.0274,0.9784,0.3330,1.034
13:44:55:1960,0.0298,0.9769,0.3340,1.033
13:44:55:1980,0.0344,0.9750,0.3354,1.032
13:44:55:2010,0.0384,0.9743,0.3357,1.031
13:44:55:2030,0.0413,0.9725,0.3362,1.030
13:44:55:2050,0.0450,0.9696,0.3359,1.027
13:44:55:2070,0.0476,0.9694,0.3364,1.027
13:44:55:2100,0.0496,0.9703,0.3379,1.029
13:44:55:2130,0.0493,0.9696,0.3374,1.028
13:44:55:2150,0.0476,0.9701,0.3364,1.028
13:44:55:2180,0.0479,0.9721,0.3347,1.029
13:44:55:2190,0.0481,0.9703,0.3330,1.027
13:44:55:2250,0.0489,0.9652,0.3320,1.022
13:44:55:2250,0.0508,0.9606,0.3313,1.017
13:44:55:2270,0.0525,0.9579,0.3313,1.015
13:44:55:2300,0.0525,0.9562,0.3310,1.013
13:44:55:2320,0.0508,0.9540,0.3293,1.010
13:44:55:2340,0.0476,0.9525,0.3274,1.008
13:44:55:2370,0.0445,0.9506,0.3264,1.006
13:44:55:2400,0.0423,0.9474,0.3261,1.003
13:44:55:2420,0.0393,0.9464,0.3249,1.001
13:44:55:2440,0.0364,0.9454,0.3232,1.000
13:44:55:2460,0.0340,0.9440,0.3225,0.998
13:44:55:2490,0.0318,0.9435,0.3225,0.998
13:44:55:2510,0.0300,0.9425,0.3220,0.996
13:44:55:2540,0.0281,0.9418,0.3222,0.996
13:44:55:2560,0.0271,0.9418,0.3242,0.996
13:44:55:2620,0.0278,0.9418,0.3249,0.997
13:44:55:2630,0.0274,0.9437,0.3266,0.999
13:44:55:2640,0.0261,0.9464,0.3278,1.002
13:44:55:2680,0.0269,0.9474,0.3288,1.003
13:44:55:2690,0.0293,0.9488,0.3303,1.005
13:44:55:2710,0.0308,0.9528,0.3322,1.009
13:44:55:2740,0.0330,0.9569,0.3337,1.014
13:44:55:2750,0.0347,0.9598,0.3342,1.017
13:44:55:2790,0.0359,0.9637,0.3354,1.021
13:44:55:2800,0.0381,0.9679,0.3359,1.025
13:44:55:2829,0.0410,0.9701,0.3357,1.027
13:44:55:2849,0.0430,0.9740,0.3357,1.031
13:44:55:2880,0.0440,0.9779,0.3371,1.035
13:44:55:2910,0.0457,0.9808,0.3374,1.038
13:44:55:2920,0.0467,0.9835,0.3364,1.041
13:44:55:2950,0.0484,0.9857,0.3354,1.042
13:44:55:2970,0.0506,0.9882,0.3359,1.045
13:44:55:3000,0.0533,0.9899,0.3364,1.047
13:44:55:3030,0.0564,0.9909,0.3379,1.048
13:44:55:3050,0.0599,0.9921,0.3401,1.050
13:44:55:3070,0.0625,0.9928,0.3415,1.052
13:44:55:3110,0.0638,0.9914,0.3427,1.051
13:44:55:3120,0.0640,0.9899,0.3449,1.050
13:44:55:3160,0.0638,0.9914,0.3481,1.053
13:44:55:3170,0.0630,0.9984,0.3484,1.059
13:44:55:3190,0.0616,1.0014,0.3476,1.062
13:44:55:3230,0.0623,0.9936,0.3479,1.055
13:44:55:3240,0.0662,0.9850,0.3471,1.046
13:44:55:3280,0.0721,0.9777,0.3484,1.040
13:44:55:3290,0.0748,0.9691,0.3496,1.033
13:44:55:3330,0.0752,0.9625,0.3498,1.027
13:44:55:3340,0.0762,0.9576,0.3513,1.023
13:44:55:3370,0.0760,0.9530,0.3508,1.018
13:44:55:3390,0.0755,0.9484,0.3486,1.013
13:44:55:3410,0.0738,0.9430,0.3469,1.007
13:44:55:3439,0.0713,0.9381,0.3442,1.002
13:44:55:3459,0.0679,0.9352,0.3408,0.998
13:44:55:3479,0.0655,0.9315,0.3381,0.993
13:44:55:3500,0.0640,0.9286,0.3364,0.990
13:44:55:3530,0.0623,0.9278,0.3347,0.988
13:44:55:3560,0.0621,0.9266,0.3327,0.986
13:44:55:3590,0.0625,0.9261,0.3310,0.985
13:44:55:3610,0.0618,0.9256,0.3313,0.985
13:44:55:3630,0.0611,0.9249,0.3315,0.984
13:44:55:3650,0.0618,0.9261,0.3318,0.986
13:44:55:3680,0.0625,0.9254,0.3335,0.986
13:44:55:3700,0.0633,0.9261,0.3354,0.987
13:44:55:3730,0.0652,0.9295,0.3364,0.991
13:44:55:3750,0.0664,0.9298,0.3359,0.991
13:44:55:3780,0.0679,0.9310,0.3364,0.992
13:44:55:3800,0.0704,0.9347,0.3369,0.996
13:44:55:3820,0.0721,0.9386,0.3366,1.000
13:44:55:3850,0.0728,0.9410,0.3364,1.002
13:44:55:3870,0.0738,0.9432,0.3364,1.004
13:44:55:3920,0.0745,0.9466,0.3379,1.008
13:44:55:3930,0.0752,0.9498,0.3383,1.011
13:44:55:3940,0.0770,0.9542,0.3379,1.015
13:44:55:3980,0.0782,0.9581,0.3376,1.019
13:44:55:4000,0.0774,0.9601,0.3371,1.020
13:44:55:4030,0.0760,0.9625,0.3381,1.023
13:44:55:4040,0.0743,0.9652,0.3379,1.025
13:44:55:4069,0.0733,0.9677,0.3364,1.027
13:44:55:4089,0.0726,0.9706,0.3357,1.030
13:44:55:4120,0.0694,0.9716,0.3325,1.029
13:44:55:4140,0.0672,0.9721,0.3305,1.029
13:44:55:4190,0.0669,0.9730,0.3303,1.030
13:44:55:4200,0.0660,0.9740,0.3278,1.030
13:44:55:4210,0.0647,0.9750,0.3242,1.030
13:44:55:4240,0.0640,0.9738,0.3234,1.028
13:44:55:4260,0.0650,0.9706,0.3237,1.025
13:44:55:4280,0.0647,0.9669,0.3234,1.022
13:44:55:4330,0.0638,0.9637,0.3232,1.018
13:44:55:4340,0.0625,0.9611,0.3247,1.016
13:44:55:4360,0.0621,0.9591,0.3269,1.015
13:44:55:4380,0.0645,0.9574,0.3291,1.014
13:44:55:4400,0.0667,0.9552,0.3315,1.013
13:44:55:4430,0.0672,0.9542,0.3335,1.013
13:44:55:4460,0.0672,0.9525,0.3357,1.012
13:44:55:4470,0.0674,0.9503,0.3371,1.011
13:44:55:4520,0.0674,0.9493,0.3381,1.010
13:44:55:4530,0.0660,0.9493,0.3374,1.010
13:44:55:4550,0.0633,0.9488,0.3359,1.009
13:44:55:4570,0.0608,0.9481,0.3357,1.008
13:44:55:4600,0.0606,0.9476,0.3344,1.007
13:44:55:4620,0.0606,0.9493,0.3313,1.007
13:44:55:4650,0.0577,0.9518,0.3269,1.008
13:44:55:4670,0.0557,0.9537,0.3220,1.008
13:44:55:4690,0.0542,0.9562,0.3200,1.010
13:44:55:4720,0.0515,0.9596,0.3176,1.012
13:44:55:4740,0.0496,0.9630,0.3149,1.014
13:44:55:4780,0.0464,0.9662,0.3139,1.017
13:44:55:4790,0.0437,0.9686,0.3125,1.019
13:44:55:4820,0.0413,0.9723,0.3112,1.022
13:44:55:4840,0.0384,0.9769,0.3098,1.026
13:44:55:4870,0.0347,0.9796,0.3093,1.028
13:44:55:4890,0.0298,0.9821,0.3095,1.030
13:44:55:4930,0.0257,0.9850,0.3081,1.032
13:44:55:4940,0.0210,0.9874,0.3059,1.034
13:44:55:4960,0.0166,0.9892,0.3039,1.035
13:44:55:4990,0.0132,0.9906,0.3022,1.036
13:44:55:5010,0.0088,0.9923,0.3015,1.037
13:44:55:5040,0.0051,0.9936,0.3000,1.038
13:44:55:5060,0.0024,0.9936,0.2963,1.037
13:44:55:5080,-0.0005,0.9936,0.2936,1.036
13:44:55:5110,-0.0046,0.9928,0.2910,1.035
13:44:55:5130,-0.0086,0.9909,0.2885,1.032
13:44:55:5160,-0.0132,0.9896,0.2866,1.030
13:44:55:5180,-0.0161,0.9899,0.2841,1.030
13:44:55:5230,-0.0191,0.9896,0.2827,1.029
13:44:55:5240,-0.0215,0.9884,0.2809,1.028
13:44:55:5260,-0.0225,0.9872,0.2809,1.027
13:44:55:5280,-0.0247,0.9865,0.2829,1.027
13:44:55:5310,-0.0257,0.9865,0.2844,1.027
13:44:55:5350,-0.0276,0.9870,0.2866,1.028
13:44:55:5360,-0.0291,0.9870,0.2910,1.029
13:44:55:5380,-0.0281,0.9867,0.2946,1.030
13:44:55:5400,-0.0271,0.9870,0.2968,1.031
13:44:55:5440,-0.0249,0.9872,0.2995,1.032
13:44:55:5450,-0.0225,0.9889,0.3029,1.035
13:44:55:5470,-0.0220,0.9899,0.3066,1.037
13:44:55:5500,-0.0188,0.9916,0.3093,1.039
13:44:55:5520,-0.0137,0.9948,0.3112,1.042
13:44:55:5550,-0.0090,0.9987,0.3137,1.047
13:44:55:5580,-0.0049,1.0021,0.3154,1.051
13:44:55:5590,0.0005,1.0050,0.3156,1.053
13:44:55:5639,0.0059,1.0080,0.3166,1.057
13:44:55:5659,0.0110,1.0104,0.3166,1.059
13:44:55:5669,0.0166,1.0131,0.3156,1.061
13:44:55:5689,0.0217,1.0155,0.3132,1.063
13:44:55:5719,0.0278,1.0175,0.3112,1.064
13:44:55:5740,0.0337,1.0199,0.3093,1.066
13:44:55:5760,0.0396,1.0221,0.3061,1.068
13:44:55:5790,0.0459,1.0234,0.3034,1.068
13:44:55:5810,0.0498,1.0253,0.3002,1.070
13:44:55:5840,0.0537,1.0263,0.2966,1.070
13:44:55:5890,0.0591,1.0263,0.2941,1.069
13:44:55:5910,0.0638,1.0268,0.2919,1.069
13:44:55:5920,0.0669,1.0263,0.2885,1.068
13:44:55:5940,0.0682,1.0251,0.2875,1.067
13:44:55:5970,0.0689,1.0248,0.2863,1.066
13:44:55:5990,0.0691,1.0236,0.2861,1.065
13:44:55:6010,0.0684,1.0216,0.2885,1.064
13:44:55:6030,0.0662,1.0182,0.2912,1.061
13:44:55:6060,0.0623,1.0119,0.2936,1.055
13:44:55:6070,0.0579,1.0072,0.2946,1.051
13:44:55:6110,0.0550,1.0043,0.2971,1.049
13:44:55:6130,0.0511,0.9997,0.3007,1.045
13:44:55:6150,0.0457,0.9950,0.3024,1.041
13:44:55:6170,0.0410,0.9918,0.3032,1.038
13:44:55:6200,0.0371,0.9870,0.3039,1.033
13:44:55:6220,0.0327,0.9821,0.3054,1.029
13:44:55:6240,0.0283,0.9794,0.3049,1.026
13:44:55:6270,0.0247,0.9765,0.3029,1.023
13:44:55:6290,0.0186,0.9713,0.3002,1.017
13:44:55:6310,0.0112,0.9655,0.2978,1.010
13:44:55:6350,0.0068,0.9611,0.2966,1.006
13:44:55:6360,0.0032,0.9554,0.2934,0.999
13:44:55:6390,0.0017,0.9493,0.2902,0.993
13:44:55:6410,0.0024,0.9447,0.2885,0.988
13:44:55:6440,0.0034,0.9410,0.2875,0.984
13:44:55:6470,0.0042,0.9383,0.2878,0.981
13:44:55:6480,0.0066,0.9374,0.2870,0.980
13:44:55:6530,0.0093,0.9352,0.2868,0.978
13:44:55:6530,0.0100,0.9322,0.2895,0.976
13:44:55:6560,0.0120,0.9298,0.2936,0.975
13:44:55:6580,0.0164,0.9281,0.2973,0.975
13:44:55:6610,0.0205,0.9271,0.3022,0.975
13:44:55:6630,0.0237,0.9264,0.3076,0.976
13:44:55:6670,0.0261,0.9266,0.3132,0.978
13:44:55:6680,0.0293,0.9273,0.3191,0.981
13:44:55:6710,0.0327,0.9286,0.3239,0.984
13:44:55:6730,0.0342,0.9298,0.3269,0.986
13:44:55:6750,0.0362,0.9327,0.3288,0.990
13:44:55:6780,0.0396,0.9366,0.3291,0.994
13:44:55:6800,0.0432,0.9415,0.3288,0.998
13:44:55:6850,0.0469,0.9457,0.3276,1.002
13:44:55:6870,0.0479,0.9479,0.3261,1.004
13:44:55:6879,0.0491,0.9515,0.3254,1.007
13:44:55:6909,0.0503,0.9557,0.3222,1.010
13:44:55:6939,0.0503,0.9593,0.3191,1.012
13:44:55:6949,0.0511,0.9620,0.3161,1.014
13:44:55:6979,0.0523,0.9645,0.3139,1.016
13:44:55:7000,0.0533,0.9657,0.3132,1.017
13:44:55:7020,0.0528,0.9655,0.3117,1.016
13:44:55:7050,0.0508,0.9679,0.3098,1.018
13:44:55:7070,0.0493,0.9699,0.3083,1.019
13:44:55:7130,0.0493,0.9699,0.3059,1.018
13:44:55:7140,0.0486,0.9689,0.3039,1.017
13:44:55:7140,0.0476,0.9669,0.3027,1.014
13:44:55:7170,0.0479,0.9652,0.3015,1.012
13:44:55:7200,0.0467,0.9647,0.3002,1.011
13:44:55:7230,0.0467,0.9628,0.2988,1.009
13:44:55:7250,0.0474,0.9611,0.2985,1.007
13:44:55:7260,0.0471,0.9596,0.3000,1.006
13:44:55:7300,0.0464,0.9574,0.3005,1.005
13:44:55:7310,0.0457,0.9550,0.3012,1.002
13:44:55:7340,0.0457,0.9523,0.3012,1.000
13:44:55:7360,0.0457,0.9506,0.3002,0.998
13:44:55:7380,0.0467,0.9501,0.3012,0.998
13:44:55:7410,0.0489,0.9486,0.3039,0.997
13:44:55:7430,0.0493,0.9459,0.3051,0.995
13:44:55:7460,0.0486,0.9444,0.3051,0.994
13:44:55:7480,0.0476,0.9415,0.3049,0.991
13:44:55:7500,0.0479,0.9386,0.3049,0.988
13:44:55:7530,0.0498,0.9379,0.3041,0.987
13:44:55:7550,0.0506,0.9371,0.3037,0.986
13:44:55:7580,0.0533,0.9371,0.3056,0.987
13:44:55:7600,0.0559,0.9371,0.3066,0.988
13:44:55:7630,0.0574,0.9369,0.3068,0.988
13:44:55:7650,0.0589,0.9366,0.3068,0.987
13:44:55:7680,0.0618,0.9386,0.3063,0.989
13:44:55:7700,0.0652,0.9410,0.3056,0.992
13:44:55:7730,0.0674,0.9408,0.3049,0.991
13:44:55:7750,0.0706,0.9418,0.3044,0.992
13:44:55:7780,0.0743,0.9432,0.3056,0.994
13:44:55:7800,0.0750,0.9437,0.3073,0.995
13:44:55:7830,0.0770,0.9452,0.3081,0.997
13:44:55:7850,0.0799,0.9471,0.3083,0.999
13:44:55:7870,0.0818,0.9486,0.3093,1.001
13:44:55:7900,0.0831,0.9503,0.3107,1.003
13:44:55:7920,0.0823,0.9518,0.3107,1.005
13:44:55:7950,0.0828,0.9537,0.3103,1.006
13:44:55:7970,0.0828,0.9554,0.3085,1.007
13:44:55:7990,0.0816,0.9550,0.3063,1.006
13:44:55:8020,0.0821,0.9547,0.3039,1.005
13:44:55:8040,0.0821,0.9545,0.3002,1.004
13:44:55:8070,0.0826,0.9554,0.2966,1.004
13:44:55:8090,0.0831,0.9567,0.2924,1.004
13:44:55:8120,0.0831,0.9572,0.2883,1.003
13:44:55:8139,0.0826,0.9576,0.2846,1.002
13:44:55:8169,0.0823,0.9591,0.2822,1.003
13:44:55:8179,0.0828,0.9613,0.2809,1.005
13:44:55:8210,0.0826,0.9623,0.2795,1.005
13:44:55:8240,0.0823,0.9623,0.2775,1.005
13:44:55:8260,0.0809,0.9633,0.2787,1.006
13:44:55:8290,0.0789,0.9647,0.2809,1.008
13:44:55:8310,0.0774,0.9647,0.2817,1.008
13:44:55:8330,0.0770,0.9655,0.2836,1.009
13:44:55:8370,0.0760,0.9672,0.2873,1.012
13:44:55:8380,0.0735,0.9674,0.2888,1.012
13:44:55:8420,0.0718,0.9674,0.2902,1.013
13:44:55:8430,0.0689,0.9677,0.2910,1.013
13:44:55:8460,0.0664,0.9672,0.2910,1.012
13:44:55:8480,0.0650,0.9669,0.2917,1.012
13:44:55:8510,0.0623,0.9667,0.2892,1.011
13:44:55:8530,0.0579,0.9652,0.2866,1.009
13:44:55:8550,0.0537,0.9640,0.2856,1.007
13:44:55:8580,0.0508,0.9628,0.2846,1.005
13:44:55:8600,0.0457,0.9620,0.2831,1.004
13:44:55:8640,0.0391,0.9613,0.2807,1.002
13:44:55:8660,0.0340,0.9611,0.2795,1.001
13:44:55:8670,0.0296,0.9591,0.2790,0.999
13:44:55:8720,0.0266,0.9572,0.2775,0.997
13:44:55:8730,0.0242,0.9562,0.2761,0.996
13:44:55:8750,0.0203,0.9550,0.2743,0.994
13:44:55:8780,0.0176,0.9545,0.2736,0.993
13:44:55:8800,0.0166,0.9530,0.2743,0.992
13:44:55:8830,0.0161,0.9510,0.2739,0.990
13:44:55:8850,0.0176,0.9493,0.2751,0.989
13:44:55:8880,0.0191,0.9484,0.2765,0.988
13:44:55:8890,0.0188,0.9476,0.2783,0.988
13:44:55:8920,0.0195,0.9471,0.2802,0.988
13:44:55:8940,0.0210,0.9486,0.2809,0.990
13:44:55:8970,0.0237,0.9498,0.2819,0.991
13:44:55:9000,0.0259,0.9506,0.2812,0.992
13:44:55:9020,0.0266,0.9513,0.2817,0.992
13:44:55:9040,0.0293,0.9515,0.2817,0.993
13:44:55:9070,0.0313,0.9525,0.2817,0.994
13:44:55:9100,0.0310,0.9535,0.2839,0.995
13:44:55:9120,0.0325,0.9545,0.2844,0.996
13:44:55:9140,0.0366,0.9562,0.2819,0.998
13:44:55:9160,0.0408,0.9572,0.2812,0.998
13:44:55:9180,0.0457,0.9586,0.2827,1.000
13:44:55:9210,0.0508,0.9613,0.2841,1.004
13:44:55:9230,0.0557,0.9623,0.2851,1.005
13:44:55:9260,0.0601,0.9642,0.2878,1.008
13:44:55:9280,0.0633,0.9667,0.2902,1.011
13:44:55:9320,0.0664,0.9674,0.2917,1.013
13:44:55:9330,0.0672,0.9696,0.2929,1.015
13:44:55:9370,0.0679,0.9718,0.2924,1.017
13:44:55:9380,0.0694,0.9725,0.2917,1.018
13:44:55:9400,0.0696,0.9745,0.2900,1.019
13:44:55:9430,0.0682,0.9760,0.2868,1.020
13:44:55:9470,0.0662,0.9774,0.2822,1.019
13:44:55:9490,0.0652,0.9779,0.2783,1.019
13:44:55:9500,0.0638,0.9767,0.2748,1.017
13:44:55:9530,0.0638,0.9772,0.2697,1.016
13:44:55:9550,0.0630,0.9808,0.2658,1.018
13:44:55:9610,0.0613,0.9835,0.2626,1.020
13:44:55:9630,0.0601,0.9845,0.2607,1.020
13:44:55:9650,0.0579,0.9855,0.2602,1.021
13:44:55:9650,0.0574,0.9867,0.2570,1.021
13:44:55:9670,0.0559,0.9887,0.2553,1.023
13:44:55:9690,0.0523,0.9904,0.2550,1.024
13:44:55:9720,0.0503,0.9931,0.2560,1.027
13:44:55:9750,0.0469,0.9955,0.2577,1.029
13:44:55:9770,0.0440,0.9962,0.2590,1.030
13:44:55:9790,0.0425,0.9965,0.2614,1.031
13:44:55:9820,0.0406,0.9975,0.2634,1.032
13:44:55:9840,0.0401,0.9977,0.2653,1.033
13:44:55:9880,0.0386,0.9979,0.2670,1.034
13:44:55:9890,0.0364,0.9989,0.2673,1.035
13:44:55:9910,0.0352,0.9994,0.2692,1.036
13:44:55:9940,0.0335,0.9999,0.2724,1.037
13:44:55:9970,0.0320,1.0019,0.2746,1.039
13:44:55:9990,0.0296,1.0023,0.2773,1.040
13:44:56:0010,0.0278,1.0023,0.2787,1.041
13:44:56:0040,0.0269,1.0023,0.2797,1.041
13:44:56:0060,0.0252,1.0016,0.2814,1.041
13:44:56:0090,0.0244,1.0016,0.2822,1.041
13:44:56:0110,0.0249,1.0014,0.2814,1.040
13:44:56:0130,0.0257,1.0009,0.2809,1.040
13:44:56:0160,0.0249,0.9987,0.2814,1.038
13:44:56:0180,0.0249,0.9977,0.2797,1.036
13:44:56:0230,0.0259,0.9989,0.2778,1.037
13:44:56:0240,0.0269,0.9984,0.2770,1.037
13:44:56:0250,0.0286,0.9975,0.2770,1.036
13:44:56:0290,0.0298,0.9967,0.2783,1.035
13:44:56:0300,0.0313,0.9972,0.2778,1.036
13:44:56:0330,0.0327,0.9972,0.2770,1.035
13:44:56:0350,0.0347,0.9965,0.2768,1.035
13:44:56:0370,0.0381,0.9972,0.2765,1.036
13:44:56:0400,0.0415,0.9979,0.2773,1.037
13:44:56:0429,0.0437,0.9957,0.2770,1.034
13:44:56:0450,0.0450,0.9950,0.2756,1.033
13:44:56:0470,0.0452,0.9938,0.2753,1.032
13:44:56:0490,0.0459,0.9914,0.2753,1.030
13:44:56:0530,0.0459,0.9906,0.2741,1.029
13:44:56:0550,0.0457,0.9911,0.2734,1.029
13:44:56:0570,0.0452,0.9916,0.2724,1.029
13:44:56:0600,0.0442,0.9904,0.2707,1.028
13:44:56:0620,0.0440,0.9901,0.2704,1.027
13:44:56:0640,0.0432,0.9899,0.2709,1.027
13:44:56:0670,0.0423,0.9901,0.2712,1.027
13:44:56:0700,0.0418,0.9911,0.2712,1.028
13:44:56:0720,0.0403,0.9916,0.2704,1.029
13:44:56:0760,0.0374,0.9931,0.2707,1.030
13:44:56:0770,0.0354,0.9928,0.2717,1.030
13:44:56:0790,0.0340,0.9926,0.2719,1.030
13:44:56:0810,0.0327,0.9938,0.2714,1.031
13:44:56:0840,0.0305,0.9945,0.2721,1.032
13:44:56:0859,0.0286,0.9940,0.2736,1.031
13:44:56:0890,0.0276,0.9945,0.2734,1.032
13:44:56:0900,0.0259,0.9955,0.2729,1.033
13:44:56:0930,0.0257,0.9945,0.2741,1.032
13:44:56:0960,0.0247,0.9933,0.2758,1.031
13:44:56:0980,0.0227,0.9926,0.2768,1.031
13:44:56:1000,0.0225,0.9914,0.2763,1.029
13:44:56:1030,0.0220,0.9904,0.2756,1.028
13:44:56:1050,0.0215,0.9892,0.2763,1.027
13:44:56:1090,0.0213,0.9865,0.2768,1.025
13:44:56:1100,0.0198,0.9840,0.2770,1.022
13:44:56:1130,0.0188,0.9830,0.2778,1.022
13:44:56:1150,0.0191,0.9804,0.2778,1.019
13:44:56:1170,0.0200,0.9777,0.2780,1.017
13:44:56:1210,0.0220,0.9765,0.2787,1.016
13:44:56:1240,0.0227,0.9733,0.2795,1.013
13:44:56:1260,0.0227,0.9689,0.2809,1.009
13:44:56:1270,0.0222,0.9657,0.2827,1.006
13:44:56:1300,0.0215,0.9630,0.2831,1.004
13:44:56:1330,0.0227,0.9603,0.2836,1.002
13:44:56:1370,0.0237,0.9584,0.2858,1.000
13:44:56:1380,0.0242,0.9562,0.2873,0.999
13:44:56:1390,0.0244,0.9537,0.2888,0.997
13:44:56:1419,0.0261,0.9537,0.2907,0.997
13:44:56:1450,0.0300,0.9532,0.2917,0.997
13:44:56:1470,0.0337,0.9523,0.2924,0.997
13:44:56:1510,0.0364,0.9515,0.2944,0.997
13:44:56:1520,0.0403,0.9525,0.2956,0.998
13:44:56:1540,0.0442,0.9535,0.2949,0.999
13:44:56:1580,0.0481,0.9537,0.2941,0.999
13:44:56:1590,0.0525,0.9545,0.2936,1.000
13:44:56:1610,0.0552,0.9545,0.2939,1.000
13:44:56:1650,0.0591,0.9557,0.2954,1.002
13:44:56:1660,0.0633,0.9572,0.2951,1.004
13:44:56:1690,0.0667,0.9579,0.2929,1.004
13:44:56:1719,0.0706,0.9598,0.2914,1.006
13:44:56:1739,0.0723,0.9613,0.2914,1.007
13:44:56:1760,0.0728,0.9635,0.2919,1.009
13:44:56:1780,0.0735,0.9657,0.2914,1.011
13:44:56:1810,0.0748,0.9659,0.2905,1.011
13:44:56:1830,0.0770,0.9669,0.2905,1.013
13:44:56:1860,0.0779,0.9679,0.2910,1.014
13:44:56:1970,0.0777,0.9689,0.2934,1.015
13:44:56:1980,0.0772,0.9716,0.2936,1.018
13:44:56:1980,0.0762,0.9733,0.2929,1.019
13:44:56:1990,0.0760,0.9733,0.2939,1.020
13:44:56:2000,0.0755,0.9725,0.2944,1.019
13:44:56:2030,0.0743,0.9718,0.2932,1.018
13:44:56:2039,0.0726,0.9721,0.2924,1.018
13:44:56:2039,0.0721,0.9718,0.2929,1.018
13:44:56:2070,0.0708,0.9713,0.2924,1.017
13:44:56:2090,0.0686,0.9713,0.2927,1.017
13:44:56:2120,0.0657,0.9699,0.2917,1.015
13:44:56:2150,0.0635,0.9684,0.2912,1.013
13:44:56:2170,0.0611,0.9677,0.2902,1.012
13:44:56:2190,0.0564,0.9667,0.2878,1.010
13:44:56:2260,0.0511,0.9647,0.2868,1.008
13:44:56:2270,0.0459,0.9630,0.2858,1.006
13:44:56:2280,0.0408,0.9606,0.2846,1.003
13:44:56:3640,0.0340,0.9584,0.2831,1.000
13:44:56:3650,0.0291,0.9581,0.2812,0.999
13:44:56:3670,0.0249,0.9569,0.2807,0.998
13:44:56:3670,0.0186,0.9550,0.2795,0.995
13:44:56:3670,0.0147,0.9552,0.2773,0.995
13:44:56:3690,0.0107,0.9562,0.2765,0.995
