"-1","-1","355","355","355","355","355","350","347","345","345","345","345","345","346","346","346","345","348","347","345","345","344","343","343","342","342","342","342","341","341","341","341","342","342","342","343","345","346","348","348","350","352","352","352","352","352","352","352","352","352","352","352","352","352","352","352","352","352","352","352","352","352","352","352","352","352","353","353","352","352","352","352","352","352","352","352","353","353","353","353","353","353","353","353","353","353","353","353","353","353","353","353","352","352","352","352","352","352","352","352","352","352","352","351","351","351","351","351","351","351","351","351","350","350","349","349","349","349","349","349","349","349","349","349","349","349","349","349","349","349","348","348","349","349","349","349","349","348","348","347","347","345","343","340","338","336","331","331","330","330","330","330","331","332","334","338","346","355","374","387","393","405","418","429","445","453","467","481","489","494","498","500","504","506","508","509","511","514","518","521","524","525","529","531","540","548","553","557","566","577","585","590","596","599","601","603","611","616","619","625","631","636","643","655","672","688","707","716","724","740","750","763","786","803","813","828","846","857","864","872","877","880","887","895","900","905","913","917","922","936","951","962","974","990","1000","1010","1023","1035","1045","1066","1063","1071","1078","1090","1103","1124","1140","1155","1172","1198","1220","1240","1262","1286","1305","1320","1338","1350","1359","1360","1369","1379","1389","1399","1406","1414","1424","1436","1450","1465","1480","1500","1519","1530","1556","1575","1591","1605","1619","1639","1656","1668","1679","1702","1717","1738","1758","1783","1787","1826","1855","1880","1905","1924","1940","1877","1862","1865","1889","1894","1899","1906","1917","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"-1","-1","356","357","359","360","360","365","365","366","367","367","367","368","369","369","370","372","370","371","372","372","372","372","373","374","374","374","374","375","375","376","378","378","378","380","380","380","380","380","381","382","382","383","385","384","384","384","384","384","384","383","382","381","380","379","379","378","378","378","377","377","376","375","374","373","372","372","373","373","373","373","373","373","373","373","373","374","374","375","377","378","378","379","379","380","381","381","381","381","381","381","381","381","381","381","381","381","381","381","381","381","382","382","382","383","384","385","386","387","388","388","391","392","392","393","394","394","394","394","394","394","394","394","394","394","394","393","393","393","393","392","392","392","392","391","392","392","393","394","396","398","398","398","398","397","396","394","394","393","393","394","395","396","398","401","403","404","406","406","407","408","409","412","413","416","417","420","422","424","428","431","435","439","442","446","451","457","464","472","478","488","499","517","533","543","562","588","599","619","639","652","660","665","669","670","676","682","683","686","689","693","697","701","704","708","716","712","717","721","736","745","754","765","770","781","787","793","803","809","815","823","831","842","851","859","866","878","894","921","933","949","963","988","1010","1034","1044","1060","1074","1083","1081","1104","1111","1115","1124","1140","1143","1143","1153","1166","1175","1189","1202","1216","1230","1246","1258","1270","1282","1294","1307","1319","1330","1340","1353","1367","1382","1401","1423","1433","1459","1479","1498","1512","1537","1556","1574","1592","1610","1633","1640","1656","1666","1680","1692","1703","1716","1727","1741","1751","1765","1781","1797","1811","1824","1833","1842","1853","1863","1871","1879","1888","1893","1900","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"0.03333333333333333","0.06666666666666667","0.1","0.13333333333333333","0.16666666666666666","0.2","0.23333333333333334","0.26666666666666666","0.3","0.3333333333333333","0.36666666666666664","0.4","0.43333333333333335","0.4666666666666667","0.5","0.5333333333333333","0.5666666666666667","0.6","0.6333333333333333","0.6666666666666666","0.7","0.7333333333333333","0.7666666666666666","0.8","0.8333333333333334","0.8666666666666667","0.9","0.9333333333333333","0.9666666666666667","1.0","1.0333333333333332","1.0666666666666667","1.1","1.1333333333333333","1.1666666666666667","1.2","1.2333333333333334","1.2666666666666666","1.3","1.3333333333333333","1.3666666666666667","1.4","1.4333333333333333","1.4666666666666666","1.5","1.5333333333333332","1.5666666666666667","1.6","1.6333333333333333","1.6666666666666667","1.7","1.7333333333333334","1.7666666666666666","1.8","1.8333333333333333","1.8666666666666667","1.9","1.9333333333333333","1.9666666666666666","2.0","2.033333333333333","2.0666666666666664","2.1","2.1333333333333333","2.1666666666666665","2.2","2.2333333333333334","2.2666666666666666","2.3","2.3333333333333335","2.3666666666666667","2.4","2.433333333333333","2.466666666666667","2.5","2.533333333333333","2.5666666666666664","2.6","2.6333333333333333","2.6666666666666665","2.7","2.7333333333333334","2.7666666666666666","2.8","2.8333333333333335","2.8666666666666667","2.9","2.933333333333333","2.966666666666667","3.0","3.033333333333333","3.0666666666666664","3.1","3.1333333333333333","3.1666666666666665","3.2","3.2333333333333334","3.2666666666666666","3.3","3.3333333333333335","3.3666666666666667","3.4","3.433333333333333","3.466666666666667","3.5","3.533333333333333","3.5666666666666664","3.6","3.6333333333333333","3.6666666666666665","3.6999999999999997","3.7333333333333334","3.7666666666666666","3.8","3.8333333333333335","3.8666666666666667","3.9","3.933333333333333","3.966666666666667","4.0","4.033333333333333","4.066666666666666","4.1","4.133333333333333","4.166666666666667","4.2","4.233333333333333","4.266666666666667","4.3","4.333333333333333","4.366666666666666","4.4","4.433333333333334","4.466666666666667","4.5","4.533333333333333","4.566666666666666","4.6","4.633333333333333","4.666666666666667","4.7","4.733333333333333","4.766666666666667","4.8","4.833333333333333","4.866666666666666","4.9","4.933333333333334","4.966666666666667","5.0","5.033333333333333","5.066666666666666","5.1","5.133333333333333","5.166666666666667","5.2","5.233333333333333","5.266666666666667","5.3","5.333333333333333","5.366666666666666","5.4","5.433333333333334","5.466666666666667","5.5","5.533333333333333","5.566666666666666","5.6","5.633333333333333","5.666666666666667","5.7","5.733333333333333","5.766666666666667","5.8","5.833333333333333","5.866666666666666","5.9","5.933333333333334","5.966666666666667","6.0","6.033333333333333","6.066666666666666","6.1","6.133333333333333","6.166666666666667","6.2","6.233333333333333","6.266666666666667","6.3","6.333333333333333","6.366666666666666","6.4","6.433333333333334","6.466666666666667","6.5","6.533333333333333","6.566666666666666","6.6","6.633333333333333","6.666666666666667","6.7","6.733333333333333","6.766666666666667","6.8","6.833333333333333","6.866666666666666","6.8999999999999995","6.933333333333334","6.966666666666667","7.0","7.033333333333333","7.066666666666666","7.1","7.133333333333333","7.166666666666667","7.2","7.233333333333333","7.266666666666667","7.3","7.333333333333333","7.366666666666666","7.3999999999999995","7.433333333333334","7.466666666666667","7.5","7.533333333333333","7.566666666666666","7.6","7.633333333333333","7.666666666666667","7.7","7.733333333333333","7.766666666666667","7.8","7.833333333333333","7.866666666666666","7.8999999999999995","7.933333333333334","7.966666666666667","8.0","8.033333333333333","8.066666666666666","8.1","8.133333333333333","8.166666666666666","8.2","8.233333333333333","8.266666666666666","8.3","8.333333333333334","8.366666666666667","8.4","8.433333333333334","8.466666666666667","8.5","8.533333333333333","8.566666666666666","8.6","8.633333333333333","8.666666666666666","8.7","8.733333333333333","8.766666666666666","8.8","8.833333333333334","8.866666666666667","8.9","8.933333333333334","8.966666666666667","9.0","9.033333333333333","9.066666666666666","9.1","9.133333333333333","9.166666666666666","9.2","9.233333333333333","9.266666666666666","9.3","9.333333333333334","9.366666666666667","9.4","9.433333333333334","9.466666666666667","9.5","9.533333333333333","9.566666666666666","9.6","9.633333333333333","9.666666666666666","9.7","9.733333333333333","9.766666666666666","9.8","9.833333333333334","9.866666666666667","9.9","9.933333333333334","9.966666666666667","10.0","10.033333333333333","10.066666666666666","10.1","10.133333333333333","10.166666666666666","10.2","10.233333333333333","10.266666666666666","10.3","10.333333333333334","10.366666666666667","10.4","10.433333333333334","10.466666666666667","10.5","10.533333333333333","10.566666666666666","10.6","10.633333333333333","10.666666666666666","10.7","10.733333333333333","10.766666666666666","10.8","10.833333333333334","10.866666666666667","10.9","10.933333333333334","10.966666666666667","11.0","11.033333333333333","11.066666666666666","11.1","11.133333333333333","11.166666666666666","11.2","11.233333333333333","11.266666666666666","11.3","11.333333333333334","11.366666666666667","11.4","11.433333333333334","11.466666666666667","11.5","11.533333333333333","11.566666666666666","11.6","11.633333333333333","11.666666666666666","11.7","11.733333333333333","11.766666666666666","11.8"
