time,gFx,gFy,gFz,TgF
13:41:49:1230,0.2208,0.9295,0.3244,1.009
13:41:49:1250,0.2174,0.9283,0.3225,1.007
13:41:49:1280,0.2150,0.9278,0.3193,1.005
13:41:49:1310,0.2130,0.9276,0.3161,1.003
13:41:49:1330,0.2101,0.9271,0.3137,1.001
13:41:49:1350,0.2079,0.9266,0.3112,0.999
13:41:49:1370,0.2057,0.9266,0.3098,0.998
13:41:49:1400,0.2050,0.9273,0.3090,0.999
13:41:49:1419,0.2035,0.9276,0.3093,0.999
13:41:49:1440,0.2006,0.9266,0.3103,0.998
13:41:49:1470,0.1993,0.9286,0.3107,0.999
13:41:49:1490,0.1981,0.9303,0.3134,1.001
13:41:49:1520,0.1949,0.9315,0.3149,1.002
13:41:49:1540,0.1927,0.9325,0.3154,1.003
13:41:49:1570,0.1908,0.9332,0.3151,1.003
13:41:49:1590,0.1893,0.9344,0.3154,1.004
13:41:49:1620,0.1896,0.9352,0.3188,1.006
13:41:49:1640,0.1891,0.9374,0.3205,1.009
13:41:49:1670,0.1874,0.9401,0.3210,1.011
13:41:49:1690,0.1864,0.9425,0.3222,1.013
13:41:49:1719,0.1881,0.9430,0.3227,1.014
13:41:49:1739,0.1891,0.9440,0.3237,1.016
13:41:49:1770,0.1906,0.9464,0.3230,1.018
13:41:49:1790,0.1937,0.9479,0.3210,1.019
13:41:49:1810,0.1957,0.9476,0.3215,1.020
13:41:49:1840,0.1969,0.9488,0.3225,1.021
13:41:49:1860,0.1991,0.9506,0.3210,1.023
13:41:49:1880,0.2025,0.9503,0.3188,1.023
13:41:49:1910,0.2047,0.9493,0.3173,1.022
13:41:49:1930,0.2072,0.9491,0.3154,1.021
13:41:49:1960,0.2094,0.9491,0.3125,1.021
13:41:49:1980,0.2111,0.9481,0.3115,1.020
13:41:49:2000,0.2135,0.9469,0.3107,1.019
13:41:49:2039,0.2150,0.9454,0.3083,1.017
13:41:49:2060,0.2177,0.9442,0.3068,1.016
13:41:49:2090,0.2213,0.9440,0.3037,1.016
13:41:49:2110,0.2243,0.9442,0.3007,1.016
13:41:49:2130,0.2267,0.9454,0.2985,1.017
13:41:49:2150,0.2272,0.9447,0.2963,1.016
13:41:49:2170,0.2291,0.9430,0.2956,1.014
13:41:49:2200,0.2304,0.9425,0.2954,1.014
13:41:49:2220,0.2326,0.9432,0.2949,1.015
13:41:49:2250,0.2345,0.9432,0.2949,1.016
13:41:49:2270,0.2343,0.9418,0.2956,1.014
13:41:49:2290,0.2360,0.9408,0.2954,1.014
13:41:49:2320,0.2372,0.9408,0.2963,1.014
13:41:49:2340,0.2392,0.9410,0.2971,1.015
13:41:49:2370,0.2409,0.9420,0.2978,1.017
13:41:49:2390,0.2394,0.9425,0.3010,1.018
13:41:49:2420,0.2397,0.9435,0.3024,1.019
13:41:49:2440,0.2406,0.9437,0.3024,1.020
13:41:49:2470,0.2406,0.9427,0.3029,1.019
13:41:49:2490,0.2404,0.9422,0.3022,1.018
13:41:49:2510,0.2394,0.9437,0.3027,1.020
13:41:49:2540,0.2387,0.9437,0.3029,1.019
13:41:49:2560,0.2379,0.9430,0.3017,1.018
13:41:49:2590,0.2367,0.9447,0.3005,1.019
13:41:49:2610,0.2350,0.9466,0.3002,1.021
13:41:49:2640,0.2343,0.9474,0.2993,1.021
13:41:49:2660,0.2340,0.9474,0.2990,1.021
13:41:49:2680,0.2338,0.9486,0.2983,1.022
13:41:49:2710,0.2321,0.9510,0.2971,1.023
13:41:49:2730,0.2291,0.9515,0.2968,1.023
13:41:49:2760,0.2267,0.9506,0.2954,1.021
13:41:49:2780,0.2252,0.9506,0.2951,1.020
13:41:49:2800,0.2240,0.9528,0.2934,1.022
13:41:49:2829,0.2228,0.9530,0.2922,1.021
13:41:49:2849,0.2223,0.9520,0.2932,1.021
13:41:49:2880,0.2218,0.9523,0.2939,1.021
13:41:49:2900,0.2221,0.9515,0.2924,1.020
13:41:49:2930,0.2230,0.9503,0.2905,1.018
13:41:49:2950,0.2226,0.9498,0.2880,1.017
13:41:49:2970,0.2211,0.9491,0.2831,1.015
13:41:49:3000,0.2211,0.9471,0.2778,1.011
13:41:49:3020,0.2211,0.9442,0.2741,1.008
13:41:49:3050,0.2211,0.9432,0.2719,1.006
13:41:49:3070,0.2213,0.9422,0.2719,1.005
13:41:49:3100,0.2230,0.9403,0.2719,1.004
13:41:49:3120,0.2252,0.9388,0.2726,1.003
13:41:49:3140,0.2279,0.9352,0.2731,1.001
13:41:49:3170,0.2309,0.9308,0.2748,0.998
13:41:49:3190,0.2340,0.9283,0.2763,0.996
13:41:49:3220,0.2382,0.9259,0.2768,0.995
13:41:49:3240,0.2428,0.9229,0.2778,0.994
13:41:49:3270,0.2463,0.9200,0.2792,0.992
13:41:49:3290,0.2504,0.9171,0.2792,0.991
13:41:49:3310,0.2555,0.9124,0.2785,0.988
13:41:49:3340,0.2594,0.9080,0.2795,0.985
13:41:49:3360,0.2624,0.9054,0.2817,0.984
13:41:49:3390,0.2651,0.9034,0.2844,0.983
13:41:49:3410,0.2670,0.9005,0.2870,0.982
13:41:49:3439,0.2707,0.8983,0.2875,0.981
13:41:49:3459,0.2739,0.8980,0.2895,0.982
13:41:49:3479,0.2768,0.8973,0.2919,0.983
13:41:49:3510,0.2807,0.8975,0.2924,0.985
13:41:49:3530,0.2836,0.8963,0.2924,0.985
13:41:49:3550,0.2848,0.8936,0.2890,0.981
13:41:49:3580,0.2861,0.8909,0.2870,0.979
13:41:49:3610,0.2873,0.8905,0.2873,0.979
13:41:49:3630,0.2868,0.8900,0.2861,0.978
13:41:49:3650,0.2870,0.8885,0.2858,0.976
13:41:49:3680,0.2875,0.8883,0.2863,0.977
13:41:49:3700,0.2863,0.8870,0.2873,0.975
13:41:49:3730,0.2853,0.8873,0.2917,0.977
13:41:49:3750,0.2846,0.8892,0.2949,0.979
13:41:49:3770,0.2819,0.8917,0.2971,0.981
13:41:49:3800,0.2775,0.8961,0.2998,0.985
13:41:49:3820,0.2731,0.8997,0.3017,0.988
13:41:49:3850,0.2687,0.9039,0.3063,0.992
13:41:49:3870,0.2634,0.9088,0.3134,0.997
13:41:49:3890,0.2580,0.9124,0.3198,1.001
13:41:49:3920,0.2526,0.9171,0.3269,1.006
13:41:49:3940,0.2477,0.9234,0.3354,1.013
13:41:49:3970,0.2423,0.9293,0.3432,1.020
13:41:49:3990,0.2377,0.9344,0.3515,1.026
13:41:49:4020,0.2338,0.9398,0.3591,1.033
13:41:49:4040,0.2304,0.9440,0.3660,1.038
13:41:49:4060,0.2277,0.9466,0.3699,1.042
13:41:49:4089,0.2250,0.9496,0.3713,1.044
13:41:49:4120,0.2230,0.9525,0.3721,1.047
13:41:49:4140,0.2208,0.9547,0.3718,1.048
13:41:49:4160,0.2196,0.9562,0.3716,1.049
13:41:49:4190,0.2206,0.9554,0.3701,1.048
13:41:49:4210,0.2240,0.9542,0.3657,1.046
13:41:49:4240,0.2262,0.9540,0.3606,1.045
13:41:49:4260,0.2279,0.9515,0.3555,1.041
13:41:49:4280,0.2301,0.9488,0.3498,1.037
13:41:49:4310,0.2338,0.9464,0.3449,1.034
13:41:49:4330,0.2392,0.9425,0.3408,1.030
13:41:49:4360,0.2436,0.9369,0.3364,1.025
13:41:49:4380,0.2463,0.9320,0.3298,1.019
13:41:49:4410,0.2482,0.9293,0.3232,1.015
13:41:49:4430,0.2516,0.9259,0.3200,1.011
13:41:49:4450,0.2541,0.9208,0.3176,1.007
13:41:49:4480,0.2563,0.9166,0.3127,1.002
13:41:49:4500,0.2577,0.9134,0.3098,0.998
13:41:49:4530,0.2587,0.9095,0.3103,0.995
13:41:49:4550,0.2604,0.9063,0.3088,0.992
13:41:49:4590,0.2619,0.9039,0.3068,0.990
13:41:49:4600,0.2631,0.9012,0.3085,0.988
13:41:49:4630,0.2634,0.8995,0.3105,0.987
13:41:49:4650,0.2636,0.8968,0.3115,0.985
13:41:49:4670,0.2638,0.8951,0.3120,0.984
13:41:49:4700,0.2643,0.8958,0.3147,0.986
13:41:49:4720,0.2636,0.8958,0.3169,0.986
13:41:49:4740,0.2624,0.8958,0.3191,0.986
13:41:49:4770,0.2621,0.8985,0.3232,0.990
13:41:49:4790,0.2624,0.8990,0.3254,0.991
13:41:49:4820,0.2619,0.9000,0.3266,0.993
13:41:49:4840,0.2602,0.9032,0.3278,0.995
13:41:49:4870,0.2577,0.9054,0.3288,0.997
13:41:49:4890,0.2563,0.9090,0.3278,1.000
13:41:49:4910,0.2548,0.9127,0.3271,1.002
13:41:49:4940,0.2521,0.9171,0.3281,1.006
13:41:49:4960,0.2494,0.9217,0.3283,1.010
13:41:49:4990,0.2475,0.9269,0.3278,1.014
13:41:49:5010,0.2453,0.9317,0.3278,1.018
13:41:49:5040,0.2426,0.9354,0.3269,1.020
13:41:49:5060,0.2404,0.9386,0.3256,1.022
13:41:49:5080,0.2379,0.9427,0.3249,1.025
13:41:49:5110,0.2367,0.9479,0.3242,1.029
13:41:49:5140,0.2350,0.9515,0.3230,1.032
13:41:49:5160,0.2331,0.9535,0.3227,1.033
13:41:49:5180,0.2326,0.9547,0.3234,1.034
13:41:49:5200,0.2321,0.9572,0.3227,1.036
13:41:49:5230,0.2313,0.9586,0.3217,1.037
13:41:49:5250,0.2311,0.9579,0.3212,1.036
13:41:49:5280,0.2313,0.9579,0.3215,1.037
13:41:49:5300,0.2316,0.9567,0.3220,1.036
13:41:49:5330,0.2323,0.9545,0.3222,1.034
13:41:49:5350,0.2333,0.9537,0.3230,1.034
13:41:49:5370,0.2343,0.9528,0.3239,1.033
13:41:49:5400,0.2348,0.9515,0.3244,1.032
13:41:49:5430,0.2343,0.9493,0.3239,1.030
13:41:49:5450,0.2338,0.9474,0.3230,1.028
13:41:49:5470,0.2335,0.9462,0.3244,1.027
13:41:49:5500,0.2328,0.9427,0.3254,1.024
13:41:49:5520,0.2323,0.9391,0.3237,1.020
13:41:49:5550,0.2333,0.9359,0.3237,1.017
13:41:49:5570,0.2348,0.9332,0.3254,1.016
13:41:49:5590,0.2357,0.9305,0.3274,1.014
13:41:49:5620,0.2370,0.9264,0.3283,1.011
13:41:49:5639,0.2384,0.9242,0.3288,1.009
13:41:49:5669,0.2394,0.9215,0.3288,1.007
13:41:49:5689,0.2399,0.9176,0.3278,1.003
13:41:49:5709,0.2404,0.9151,0.3276,1.001
13:41:49:5740,0.2421,0.9122,0.3269,0.999
13:41:49:5760,0.2436,0.9102,0.3256,0.997
13:41:49:5790,0.2445,0.9098,0.3244,0.996
13:41:49:5810,0.2441,0.9090,0.3230,0.995
13:41:49:5840,0.2423,0.9098,0.3212,0.995
13:41:49:5860,0.2409,0.9110,0.3176,0.994
13:41:49:5880,0.2397,0.9115,0.3147,0.994
13:41:49:5910,0.2394,0.9120,0.3137,0.994
13:41:49:5930,0.2387,0.9127,0.3137,0.994
13:41:49:5960,0.2387,0.9134,0.3129,0.995
13:41:49:5980,0.2397,0.9127,0.3105,0.993
13:41:49:6010,0.2406,0.9129,0.3095,0.994
13:41:49:6030,0.2423,0.9142,0.3110,0.996
13:41:49:6060,0.2445,0.9154,0.3122,0.998
13:41:49:6080,0.2470,0.9161,0.3122,0.999
13:41:49:6100,0.2487,0.9168,0.3125,1.000
13:41:49:6130,0.2499,0.9186,0.3127,1.002
13:41:49:6150,0.2509,0.9198,0.3125,1.003
13:41:49:6180,0.2528,0.9205,0.3134,1.005
13:41:49:6200,0.2533,0.9217,0.3144,1.006
13:41:49:6230,0.2536,0.9215,0.3142,1.006
13:41:49:6260,0.2555,0.9212,0.3137,1.006
13:41:49:6280,0.2568,0.9232,0.3139,1.008
13:41:49:6300,0.2582,0.9239,0.3154,1.010
13:41:49:6330,0.2597,0.9242,0.3159,1.011
13:41:49:6350,0.2612,0.9242,0.3154,1.011
13:41:49:6380,0.2612,0.9247,0.3159,1.011
13:41:49:6400,0.2604,0.9261,0.3161,1.013
13:41:49:6420,0.2597,0.9273,0.3149,1.013
13:41:49:6450,0.2612,0.9281,0.3142,1.014
13:41:49:6470,0.2614,0.9283,0.3147,1.014
13:41:49:6490,0.2597,0.9286,0.3149,1.014
13:41:49:6530,0.2592,0.9291,0.3144,1.014
13:41:49:6540,0.2585,0.9288,0.3125,1.013
13:41:49:6570,0.2580,0.9288,0.3105,1.013
13:41:49:6590,0.2585,0.9298,0.3103,1.014
13:41:49:6620,0.2580,0.9308,0.3095,1.014
13:41:49:6640,0.2572,0.9303,0.3098,1.014
13:41:49:6660,0.2568,0.9293,0.3095,1.013
13:41:49:6690,0.2550,0.9286,0.3076,1.011
13:41:49:6710,0.2536,0.9281,0.3056,1.009
13:41:49:6730,0.2531,0.9271,0.3051,1.008
13:41:49:6760,0.2516,0.9271,0.3056,1.008
13:41:49:6790,0.2514,0.9278,0.3049,1.008
13:41:49:6810,0.2519,0.9254,0.3041,1.006
13:41:49:6830,0.2521,0.9247,0.3051,1.006
13:41:49:6860,0.2516,0.9266,0.3049,1.007
13:41:49:6879,0.2516,0.9269,0.3056,1.008
13:41:49:6899,0.2509,0.9273,0.3073,1.009
13:41:49:6929,0.2499,0.9288,0.3083,1.010
13:41:49:6949,0.2516,0.9291,0.3115,1.012
13:41:49:6979,0.2521,0.9303,0.3137,1.014
13:41:49:7000,0.2509,0.9315,0.3147,1.015
13:41:49:7030,0.2509,0.9317,0.3161,1.015
13:41:49:7050,0.2516,0.9308,0.3183,1.015
13:41:49:7070,0.2514,0.9303,0.3210,1.016
13:41:49:7100,0.2514,0.9305,0.3225,1.016
13:41:49:7120,0.2538,0.9293,0.3242,1.016
13:41:49:7140,0.2560,0.9281,0.3254,1.016
13:41:49:7170,0.2560,0.9276,0.3259,1.016
13:41:49:7190,0.2563,0.9276,0.3278,1.017
13:41:49:7220,0.2577,0.9259,0.3296,1.016
13:41:49:7240,0.2582,0.9247,0.3305,1.015
13:41:49:7270,0.2582,0.9244,0.3308,1.015
13:41:49:7290,0.2580,0.9220,0.3293,1.012
13:41:49:7320,0.2582,0.9208,0.3283,1.011
13:41:49:7340,0.2570,0.9215,0.3274,1.011
13:41:49:7370,0.2558,0.9217,0.3249,1.010
13:41:49:7390,0.2565,0.9222,0.3212,1.010
13:41:49:7420,0.2572,0.9212,0.3186,1.008
13:41:49:7440,0.2572,0.9198,0.3169,1.006
13:41:49:7460,0.2560,0.9203,0.3156,1.006
13:41:49:7490,0.2560,0.9190,0.3139,1.004
13:41:49:7510,0.2546,0.9183,0.3120,1.003
13:41:49:7540,0.2514,0.9190,0.3107,1.002
13:41:49:7560,0.2506,0.9181,0.3090,1.001
13:41:49:7580,0.2492,0.9166,0.3081,0.999
13:41:49:7610,0.2475,0.9171,0.3078,0.999
13:41:49:7630,0.2465,0.9168,0.3085,0.998
13:41:49:7660,0.2448,0.9156,0.3100,0.997
13:41:49:7680,0.2441,0.9166,0.3107,0.998
13:41:49:7700,0.2431,0.9171,0.3112,0.998
13:41:49:7730,0.2404,0.9186,0.3125,1.000
13:41:49:7750,0.2392,0.9208,0.3149,1.002
13:41:49:7780,0.2382,0.9220,0.3169,1.004
13:41:49:7800,0.2365,0.9234,0.3195,1.005
13:41:49:7830,0.2353,0.9239,0.3217,1.006
13:41:49:7860,0.2323,0.9242,0.3232,1.006
13:41:49:7880,0.2287,0.9244,0.3256,1.006
13:41:49:7900,0.2277,0.9266,0.3278,1.009
13:41:49:7930,0.2279,0.9293,0.3293,1.012
13:41:49:7950,0.2272,0.9288,0.3293,1.011
13:41:49:7970,0.2270,0.9278,0.3281,1.010
13:41:49:8000,0.2267,0.9281,0.3276,1.010
13:41:49:8020,0.2260,0.9273,0.3278,1.009
13:41:49:8040,0.2252,0.9266,0.3281,1.008
13:41:49:8070,0.2257,0.9266,0.3274,1.008
13:41:49:8090,0.2282,0.9264,0.3286,1.009
13:41:49:8120,0.2306,0.9259,0.3315,1.010
13:41:49:8139,0.2323,0.9242,0.3337,1.010
13:41:49:8169,0.2345,0.9225,0.3369,1.010
13:41:49:8189,0.2365,0.9229,0.3408,1.012
13:41:49:8220,0.2394,0.9237,0.3435,1.014
13:41:49:8240,0.2436,0.9232,0.3447,1.015
13:41:49:8260,0.2465,0.9227,0.3476,1.016
13:41:49:8290,0.2514,0.9229,0.3491,1.018
13:41:49:8310,0.2577,0.9215,0.3484,1.018
13:41:49:8340,0.2638,0.9208,0.3486,1.019
13:41:49:8360,0.2692,0.9212,0.3474,1.021
13:41:49:8380,0.2756,0.9210,0.3445,1.021
13:41:49:8410,0.2817,0.9222,0.3420,1.023
13:41:49:8430,0.2863,0.9222,0.3398,1.024
13:41:49:8460,0.2905,0.9198,0.3362,1.021
13:41:49:8480,0.2944,0.9183,0.3327,1.020
13:41:49:8510,0.2995,0.9166,0.3283,1.019
13:41:49:8530,0.3051,0.9144,0.3234,1.017
13:41:49:8550,0.3083,0.9132,0.3193,1.015
13:41:49:8580,0.3095,0.9105,0.3161,1.012
13:41:49:8600,0.3115,0.9080,0.3159,1.011
13:41:49:8630,0.3134,0.9068,0.3164,1.010
13:41:49:8650,0.3129,0.9044,0.3169,1.008
13:41:49:8680,0.3132,0.9024,0.3171,1.006
13:41:49:8700,0.3147,0.9037,0.3181,1.008
13:41:49:8720,0.3139,0.9049,0.3186,1.009
13:41:49:8750,0.3132,0.9029,0.3203,1.008
13:41:49:8770,0.3127,0.9017,0.3242,1.008
13:41:49:8800,0.3083,0.9054,0.3271,1.011
13:41:49:8820,0.3019,0.9112,0.3286,1.015
13:41:49:8850,0.2958,0.9173,0.3296,1.019
13:41:49:8870,0.2895,0.9215,0.3332,1.022
13:41:49:8890,0.2841,0.9244,0.3366,1.024
13:41:49:8920,0.2792,0.9281,0.3401,1.027
13:41:49:8940,0.2739,0.9298,0.3442,1.029
13:41:49:8970,0.2682,0.9310,0.3464,1.029
13:41:49:8990,0.2648,0.9337,0.3471,1.031
13:41:49:9020,0.2621,0.9361,0.3479,1.033
13:41:49:9040,0.2590,0.9364,0.3471,1.032
13:41:49:9060,0.2560,0.9374,0.3447,1.031
13:41:49:9090,0.2541,0.9383,0.3437,1.031
13:41:49:9110,0.2538,0.9371,0.3432,1.030
13:41:49:9140,0.2521,0.9366,0.3420,1.028
13:41:49:9160,0.2499,0.9357,0.3430,1.027
13:41:49:9190,0.2497,0.9339,0.3445,1.026
13:41:49:9210,0.2524,0.9342,0.3467,1.028
13:41:49:9230,0.2543,0.9332,0.3474,1.028
13:41:49:9260,0.2538,0.9322,0.3479,1.027
13:41:49:9280,0.2531,0.9337,0.3508,1.029
13:41:49:9310,0.2524,0.9349,0.3535,1.031
13:41:49:9330,0.2538,0.9354,0.3547,1.032
13:41:49:9350,0.2543,0.9352,0.3552,1.032
13:41:49:9380,0.2533,0.9349,0.3576,1.033
13:41:49:9400,0.2528,0.9342,0.3620,1.033
13:41:49:9430,0.2516,0.9330,0.3677,1.034
13:41:49:9450,0.2509,0.9313,0.3723,1.034
13:41:49:9470,0.2504,0.9303,0.3765,1.034
13:41:49:9500,0.2499,0.9281,0.3804,1.034
13:41:49:9530,0.2465,0.9244,0.3840,1.031
13:41:49:9550,0.2448,0.9203,0.3879,1.028
13:41:49:9570,0.2463,0.9178,0.3899,1.027
13:41:49:9600,0.2455,0.9156,0.3887,1.025
13:41:49:9620,0.2438,0.9122,0.3875,1.021
13:41:49:9650,0.2414,0.9083,0.3853,1.016
13:41:49:9670,0.2401,0.9046,0.3804,1.010
13:41:49:9700,0.2392,0.9022,0.3760,1.006
13:41:49:9720,0.2375,0.8985,0.3721,1.001
13:41:49:9740,0.2375,0.8951,0.3682,0.997
13:41:49:9770,0.2375,0.8936,0.3650,0.994
13:41:49:9790,0.2353,0.8931,0.3613,0.992
13:41:49:9820,0.2333,0.8909,0.3586,0.988
13:41:49:9840,0.2318,0.8887,0.3569,0.985
13:41:49:9860,0.2282,0.8873,0.3550,0.983
13:41:49:9890,0.2250,0.8856,0.3528,0.979
13:41:49:9920,0.2235,0.8865,0.3491,0.979
13:41:49:9940,0.2221,0.8870,0.3452,0.977
13:41:49:9960,0.2206,0.8863,0.3430,0.976
13:41:49:9990,0.2186,0.8856,0.3420,0.974
13:41:50:0010,0.2179,0.8856,0.3403,0.973
13:41:50:0040,0.2167,0.8878,0.3381,0.974
13:41:50:0060,0.2155,0.8892,0.3381,0.975
13:41:50:0090,0.2152,0.8895,0.3391,0.976
13:41:50:0110,0.2150,0.8914,0.3401,0.978
13:41:50:0130,0.2138,0.8956,0.3410,0.982
13:41:50:0160,0.2130,0.8988,0.3425,0.985
13:41:50:0180,0.2123,0.9002,0.3440,0.987
13:41:50:0200,0.2116,0.9034,0.3462,0.990
13:41:50:0230,0.2106,0.9056,0.3491,0.993
13:41:50:0250,0.2108,0.9088,0.3520,0.997
13:41:50:0280,0.2123,0.9122,0.3540,1.001
13:41:50:0300,0.2128,0.9149,0.3555,1.004
13:41:50:0330,0.2125,0.9188,0.3564,1.008
13:41:50:0350,0.2130,0.9208,0.3569,1.010
13:41:50:0370,0.2138,0.9212,0.3574,1.011
13:41:50:0400,0.2125,0.9239,0.3569,1.013
13:41:50:0420,0.2120,0.9273,0.3555,1.016
13:41:50:0450,0.2113,0.9298,0.3545,1.017
13:41:50:0470,0.2108,0.9317,0.3535,1.019
13:41:50:0490,0.2113,0.9313,0.3520,1.018
13:41:50:0520,0.2103,0.9313,0.3513,1.017
13:41:50:0550,0.2096,0.9332,0.3506,1.019
13:41:50:0570,0.2099,0.9349,0.3496,1.020
13:41:50:0590,0.2084,0.9354,0.3479,1.020
13:41:50:0620,0.2081,0.9359,0.3476,1.020
13:41:50:0640,0.2084,0.9339,0.3486,1.018
13:41:50:0670,0.2081,0.9339,0.3491,1.019
13:41:50:0690,0.2096,0.9357,0.3498,1.021
13:41:50:0720,0.2116,0.9354,0.3515,1.021
13:41:50:0740,0.2125,0.9357,0.3528,1.022
13:41:50:0770,0.2133,0.9354,0.3545,1.023
13:41:50:0790,0.2138,0.9344,0.3557,1.022
13:41:50:0810,0.2145,0.9337,0.3574,1.023
13:41:50:0840,0.2155,0.9325,0.3594,1.022
13:41:50:0859,0.2164,0.9317,0.3606,1.022
13:41:50:0890,0.2184,0.9315,0.3613,1.023
13:41:50:0910,0.2199,0.9325,0.3620,1.024
13:41:50:0930,0.2206,0.9332,0.3623,1.025
13:41:50:0960,0.2230,0.9325,0.3625,1.025
13:41:50:0980,0.2260,0.9295,0.3633,1.023
13:41:50:1010,0.2267,0.9273,0.3620,1.021
13:41:50:1030,0.2287,0.9276,0.3625,1.022
13:41:50:1050,0.2328,0.9281,0.3633,1.023
13:41:50:1080,0.2360,0.9259,0.3620,1.022
13:41:50:1100,0.2360,0.9234,0.3608,1.019
13:41:50:1130,0.2379,0.9225,0.3616,1.019
13:41:50:1150,0.2406,0.9210,0.3618,1.018
13:41:50:1180,0.2411,0.9205,0.3606,1.018
13:41:50:1200,0.2416,0.9195,0.3596,1.016
13:41:50:1230,0.2431,0.9186,0.3591,1.016
13:41:50:1250,0.2450,0.9186,0.3581,1.016
13:41:50:1270,0.2460,0.9173,0.3555,1.014
13:41:50:1300,0.2450,0.9166,0.3530,1.012
13:41:50:1320,0.2441,0.9168,0.3515,1.012
13:41:50:1340,0.2443,0.9171,0.3486,1.011
13:41:50:1370,0.2443,0.9173,0.3457,1.010
13:41:50:1390,0.2443,0.9171,0.3437,1.009
13:41:50:1419,0.2441,0.9176,0.3413,1.009
13:41:50:1450,0.2433,0.9173,0.3388,1.008
13:41:50:1470,0.2448,0.9176,0.3371,1.008
13:41:50:1490,0.2450,0.9176,0.3354,1.007
13:41:50:1520,0.2445,0.9183,0.3347,1.008
13:41:50:1540,0.2455,0.9188,0.3349,1.008
13:41:50:1560,0.2453,0.9173,0.3349,1.007
13:41:50:1590,0.2453,0.9183,0.3357,1.008
13:41:50:1610,0.2467,0.9200,0.3369,1.010
13:41:50:1640,0.2470,0.9198,0.3396,1.011
13:41:50:1660,0.2472,0.9188,0.3430,1.011
13:41:50:1680,0.2494,0.9195,0.3437,1.013
13:41:50:1710,0.2504,0.9203,0.3452,1.014
13:41:50:1729,0.2506,0.9222,0.3481,1.017
13:41:50:1760,0.2519,0.9259,0.3503,1.021
13:41:50:1780,0.2536,0.9269,0.3511,1.023
13:41:50:1810,0.2548,0.9266,0.3520,1.023
13:41:50:1830,0.2546,0.9283,0.3525,1.025
13:41:50:1860,0.2553,0.9293,0.3528,1.026
13:41:50:1880,0.2570,0.9283,0.3535,1.026
13:41:50:1900,0.2577,0.9271,0.3555,1.026
13:41:50:1930,0.2590,0.9273,0.3559,1.027
13:41:50:1950,0.2594,0.9278,0.3547,1.027
13:41:50:1980,0.2599,0.9276,0.3540,1.026
13:41:50:2000,0.2602,0.9264,0.3535,1.025
13:41:50:2020,0.2597,0.9244,0.3545,1.024
13:41:50:2050,0.2604,0.9234,0.3557,1.023
13:41:50:2070,0.2609,0.9225,0.3545,1.022
13:41:50:2100,0.2607,0.9222,0.3533,1.021
13:41:50:2120,0.2590,0.9208,0.3520,1.019
13:41:50:2150,0.2580,0.9186,0.3520,1.017
13:41:50:2170,0.2587,0.9168,0.3530,1.016
13:41:50:2190,0.2580,0.9159,0.3518,1.014
13:41:50:2220,0.2560,0.9151,0.3493,1.012
13:41:50:2240,0.2543,0.9149,0.3481,1.011
13:41:50:2270,0.2524,0.9146,0.3474,1.010
13:41:50:2290,0.2514,0.9134,0.3457,1.008
13:41:50:2320,0.2489,0.9139,0.3449,1.008
13:41:50:2340,0.2465,0.9149,0.3445,1.008
13:41:50:2360,0.2448,0.9146,0.3435,1.007
13:41:50:2390,0.2433,0.9151,0.3413,1.007
13:41:50:2410,0.2431,0.9154,0.3393,1.006
13:41:50:2440,0.2419,0.9156,0.3388,1.006
13:41:50:2460,0.2404,0.9164,0.3379,1.006
13:41:50:2480,0.2409,0.9164,0.3374,1.006
13:41:50:2510,0.2414,0.9171,0.3381,1.007
13:41:50:2530,0.2411,0.9190,0.3376,1.008
13:41:50:2560,0.2411,0.9208,0.3366,1.010
13:41:50:2580,0.2406,0.9229,0.3366,1.011
13:41:50:2610,0.2409,0.9254,0.3357,1.013
13:41:50:2630,0.2416,0.9259,0.3357,1.014
13:41:50:2660,0.2423,0.9271,0.3371,1.016
13:41:50:2680,0.2433,0.9278,0.3362,1.016
13:41:50:2700,0.2448,0.9283,0.3357,1.017
13:41:50:2730,0.2458,0.9291,0.3369,1.018
13:41:50:2750,0.2465,0.9291,0.3376,1.019
13:41:50:2780,0.2480,0.9295,0.3383,1.020
13:41:50:2800,0.2487,0.9308,0.3383,1.021
13:41:50:2829,0.2497,0.9308,0.3379,1.021
13:41:50:2849,0.2502,0.9305,0.3386,1.021
13:41:50:2870,0.2499,0.9317,0.3383,1.022
13:41:50:2900,0.2511,0.9310,0.3374,1.022
13:41:50:2920,0.2516,0.9288,0.3376,1.020
13:41:50:2950,0.2511,0.9291,0.3386,1.020
13:41:50:2970,0.2516,0.9281,0.3388,1.020
13:41:50:2990,0.2524,0.9264,0.3388,1.018
13:41:50:3020,0.2519,0.9254,0.3386,1.017
13:41:50:3040,0.2519,0.9239,0.3393,1.016
13:41:50:3070,0.2514,0.9227,0.3403,1.015
13:41:50:3090,0.2511,0.9217,0.3396,1.014
13:41:50:3120,0.2516,0.9198,0.3408,1.013
13:41:50:3140,0.2504,0.9183,0.3410,1.011
13:41:50:3170,0.2492,0.9183,0.3413,1.011
13:41:50:3190,0.2494,0.9183,0.3410,1.011
13:41:50:3210,0.2492,0.9181,0.3405,1.010
13:41:50:3240,0.2487,0.9173,0.3423,1.010
13:41:50:3260,0.2487,0.9173,0.3430,1.010
13:41:50:3290,0.2487,0.9198,0.3415,1.012
13:41:50:3310,0.2477,0.9212,0.3413,1.013
